vote_event_id,voter_id,option,explanation
19,23,no,"Nie, avšak musíme prestať likvidovať slovenských výrobcov"
10,23,no,
35,23,yes,"Áno, možnosť (nie povinnosť) škôlky má mať každé dieťa."
14,23,no,"Nie, ale sme za to, aby pracujúci dôchodcovia, nemuseli platiť odvody na starobné poistenie"
20,23,no,"Nie, avšak v odôvodnených prípadoch je správne takúto výrobu zakázať"
8,23,no,Náklady na vystúpenie by boli príliš vysoké
39,23,yes,
23,6,no,
47,6,yes,
1,6,no,
24,6,no,
7,6,no,
44,6,no,
36,6,no,
11,6,yes,
50,6,yes,
13,6,yes,
22,6,no,
54,6,no,
48,6,yes,
49,6,no,
16,6,no,
30,6,yes,
31,6,yes,
40,6,yes,
42,6,yes,
18,6,yes,
45,6,yes,
29,6,yes,
25,6,no,
15,6,yes,
57,6,no,
21,6,yes,
28,6,no,
55,6,no,
59,6,abstain,
17,6,yes,
58,6,yes,
34,6,no,
46,6,no,
6,6,no,
9,6,no,
27,6,yes,
38,6,yes,
5,6,no,
41,6,no,
52,6,no,
32,6,yes,
12,6,no,
33,6,yes,
2,6,yes,
26,6,yes,
60,6,yes,
56,6,no,
3,6,abstain,
53,6,no,
4,6,yes,
37,6,yes,
43,6,yes,
51,6,yes,
19,6,yes,
10,6,no,
35,6,yes,
14,6,yes,
20,6,yes,
8,6,no,
39,6,yes,
23,1,yes,
47,1,no,Európa musí spoločne zabezpečiť ochranu schengenskej hranice.
1,1,no,"Sú ľudia, ktorým by štát mal pomáhať."
24,1,yes,
7,1,no,
44,1,no,Sme zásadne proti povinným kvótam
36,1,abstain,Mala by sa touto témou zaoberať odborná verejnosť a až potom politici.
11,1,no,"Áno, iba ak nebude plniť dohodnuté reformy a naďalej bude problémom."
50,1,yes,
13,1,yes,
22,1,no,
54,1,abstain,
48,1,yes,
49,1,no,
16,1,yes,
30,1,no,
31,1,no,"31:Problémom referenda nie je účasť, ale hlúpe otázky."
40,1,yes,
42,1,yes,Ale zvyšovať treba mzdy nielen učiteľom
18,1,yes,Celkovo marketing v zdravotníctve by mal byť viac obmedzený a prísne regulovaný
45,1,yes,Skúsenosť západnej Európy to plne potvrdzuje.
29,1,yes,
25,1,no,
15,1,no,Zákony majú platiť na celom území.
57,1,yes,S mandátom OSN
21,1,no,"Štát si potrebuje zabezpečiť najvyššiu kvalitu za najnižšiu cenu bez
ohľadu, kde je adresa firmy. A ak je to firma v daňovom raji, treba ju zdaniť zavedením dane z obratu."
28,1,yes,
55,1,yes,Ale týmto tempom to bude v roku 2116.
59,1,no,
17,1,no,"Zamestnanci si zaslúžia určitý stupeň ochrany, toto by bola anarchia."
58,1,yes,Je potrebná volebná reforma.
34,1,no,
46,1,no,
6,1,no,"Sú ale úseky, kde môže byť pri zachovaní všetkých bezpečnostných
parametrov zvýšená na 150 km/h"
9,1,yes,Od jej finálneho textu sme ale ešte aspoň niekoľko rokov ďaleko.
27,1,no,
38,1,no,
5,1,no,Populistický a nerealizovateľný návrh
41,1,no,
52,1,no,"Súčasný stav vyhovuje, nerobme problém tam, kde nie je."
32,1,yes,A vyskúšať to prvý raz vo voľbách do VÚC
12,1,no,
33,1,yes,"Áno, ale obchádzaniu zákona to aj tak nezabráni"
2,1,yes,"Znižovať treba všetky dane, nielen jednu."
26,1,yes,"Skúsenosť zo západnej Európy ukazuje, že moslimské komunity sa
nevedia integrovať."
60,1,no,
56,1,no,
3,1,no,
53,1,no,"Rómom nepomôže ovládanie rómčiny, ale prevzatie spôsobu života nerómskej väčšiny."
4,1,no,"Sme proti mýtu na diaľniciach, diaľničné známky v tejto podobe stačia."
37,1,no,
43,1,abstain,
51,1,abstain,
19,1,no,"Slovenské výrobky sa musia presadiť kvalitou, nie byrokratickým
nariadením. Slovenských výrobcov treba podporiť predajom z dvora alebo štátnymi odbytovými centrami."
10,1,no,
35,1,yes,"Príspevok na starostlivosť o dieťa by mal rodič dostať od štátu
šek alebo poukážku v určitej nominálnej hodnote a sám sa rozhodnúť, či ňou uhradí náklady na predškolskú starostlivosť o dieťa v škôlke alebo inde."
14,1,no,"Je viacero rizikových skupín z hľadiska zamestnávania, nielen preddôchodkový vek"
20,1,yes,
8,1,no,
39,1,yes,
23,7,yes,
47,7,no,
1,7,no,
24,7,yes,
7,7,no,
44,7,no,
36,7,yes,"Komplikovaná otázka, ktorá vyžadeuje verejnú diskusiu."
11,7,yes,
50,7,yes,
13,7,yes,
22,7,no,Preferujeme hromadnú dopravu. Treba ju teda rozšíriť s zvýhodniť.
54,7,no,
48,7,yes,"Predstavujeme si, že všetky platy by sa mali do roku 2020 zvýšiť aby sme sa priblížili európskemu štandardu."
49,7,yes,
16,7,no,
30,7,yes,
31,7,yes,
40,7,abstain,
42,7,yes,Všetky platy na Slovensku sú nízke.
18,7,yes,
45,7,yes,
29,7,yes,
25,7,no,
15,7,yes,Presadyujeme zrušenie výherných hracích automatov a kasín okrem kúpeľných miest.
57,7,yes,
21,7,yes,
28,7,yes,
55,7,abstain,
59,7,abstain,
17,7,no,
58,7,yes,
34,7,no,
46,7,abstain,
6,7,no,
9,7,yes,
27,7,yes,
38,7,yes,
5,7,yes,
41,7,abstain,
52,7,no,
32,7,yes,
12,7,no,
33,7,yes,
2,7,yes,
26,7,yes,
60,7,no,
56,7,no,
3,7,yes,
53,7,no,
4,7,no,
37,7,no,
43,7,yes,
51,7,yes,
19,7,yes,Určite áno. Je to naša priorita.
10,7,no,
35,7,yes,
14,7,yes,
20,7,yes,
8,7,no,
39,7,yes,"Áno, predišli by sme korupcii v zdravotníctve."
23,5,yes,
47,5,no,
1,5,yes,
24,5,yes,
7,5,no,
44,5,abstain,V prvom rade potrebujeme spoločné európske riešenie.
36,5,abstain,
11,5,no,
50,5,yes,
13,5,yes,Len pre vlastnú potrebu.
22,5,yes,Navrhujeme návrat systému zliav.
54,5,yes,
48,5,yes,A viac.
49,5,abstain,
16,5,no,
30,5,no,
31,5,no,
40,5,no,
42,5,yes,
18,5,yes,
45,5,no,
29,5,yes,
25,5,abstain,
15,5,yes,A nielen tam.
57,5,yes,
21,5,yes,
28,5,yes,
55,5,yes,
59,5,yes,
17,5,no,
58,5,yes,
34,5,yes,Spolu so zavedením systému štipendií a pôžičiek.
46,5,yes,
6,5,yes,"V prvom kroku potrebujeme zvýšiť maximálnu rýchlosť zo 130 na 150 na vybraných úsekoch D1, D2 a R1."
9,5,abstain,V prvom rade by jej znenie (a znenie jej dodatkov) malo byť zverejnené a podrobené odbornej diskusií.
27,5,yes,Štátne inštitúcie máme skôr v pláne rušiť ako zakladať ďalšie.
38,5,abstain,
5,5,no,
41,5,abstain,"Záleží od okolností, ak im vláda nedá inú možnosť, tak áno."
52,5,yes,
32,5,yes,
12,5,no,
33,5,yes,
2,5,abstain,Cieľom vlády by malo byť návrat k rovnej dani.
26,5,no,
60,5,no,
56,5,no,
3,5,no,"Potrebujeme však doriešiť nesystémové nastavenia v rámci spotrebnej dane na alkohol a tabak, ktorými dnes štát prichádza o desiatky miliónov eur ročne."
53,5,yes,
4,5,no,Navrhujeme zaviesť regionálne diaľničné známky pre osobné automobily.
37,5,no,
43,5,yes,
51,5,yes,
19,5,no,
10,5,no,
35,5,yes,
14,5,no,Treba to riešiť cez odvody.
20,5,yes,
8,5,no,
39,5,yes,
23,12,no,
47,12,no,Pokiaľ bude schengenská hranica dobre chránená.
1,12,no,
24,12,no,"Registrované partnerstvá sú prvým krokom k tomu, že homosexuálne páry budú môcť adoptovať deti."
7,12,no,EÚ však bezpodmienečne potrebuje reformu.
44,12,no,"Slovensko je suverénny štát a má právo rozhodnúť, aký počet utečencov je schopné absorbovať."
36,12,no,Vždy treba bojovať o každý ľudský život.
11,12,yes,Ak  nebude ochotné splácať svoje dlhy.
50,12,yes,
13,12,no,
22,12,no,
54,12,no,Súčasná platná legislatíva to neumožňuje a nevidíme dôvod na zmenu legislatívy.
48,12,yes,"Ale nevieme, či to bude objektívne možné."
49,12,no,Mzda je za vykonanú prácu.
16,12,no,
30,12,no,
31,12,yes,
40,12,no,"Nie vždy. Sú prípady dobrovoľného očkovania, napr. tetanus u dospelých ľudí, či chrípka. Asi ste však mali na mysli protesty skupiny rodičov proti povinnému očkovaniu detí."
42,12,yes,
18,12,yes,
45,12,yes,"Pokiaľ pôjde o enormne vysoký počet utečencov takého vierovyznania, ktoré sa vyznačuje istou agresivitou."
29,12,yes,
25,12,no,Práva dieťaťa sú nadradené záujmom dospelých jednotlivcov.
15,12,abstain,"Nie je celkom jasné, aká je definícia sociálne vylúčenej lokality."
57,12,yes,Veď sa na zahraničných mierových misiách OSN už zúčastňuje.
21,12,yes,
28,12,no,Pokiaľ Maďarsko nezruší svoj neštandardný mechanizmus prijímania dvojitého štátneho občianstva bez väzby na trvalý pobyt v Maďarsku.
55,12,no,
59,12,no,"Dieťa si bohatú rodinu nevybralo, štát má mať záujem na podpore všetkých detí. Štát musí mať nástroje pomôcť rodinám s deťmi s nižšími príjmami inou formou príspevkov."
17,12,no,
58,12,no,
34,12,no,Nie pokiaľ ide o prvé vysokoškolské štúdium v rámci prípravy na budúce povolanie na štátnej škole. Možnosť štúdia musia mať aj mladí z rodín s nízkymi príjmami.
46,12,no,Základňa NATO na Slovensku neovplyvní bezpečnosť našej republiky.
6,12,yes,Ale len na niektorých vybraných úsekoch.
9,12,abstain,Zatiaľ je jej obsah neverejný a rokovania o obsahu nie sú ukončené.
27,12,no,Vo väčšine štátov sú centrálne štátne orgány skoncentrované v hlavnom meste - z čisto pragmatických dôvodov.
38,12,yes,"Musíme však podotknúť, že ak je potravina povolená do predaja, tak nie je zdraviu škodlivá. Možno by to zaslúžilo inú formuláciu otázky."
5,12,no,
41,12,no,
52,12,no,Slovenčina je štátny jazyk na celom území Slovenska.
32,12,yes,
12,12,no,
33,12,yes,"Bezpredmetná otázka alebo zle formulovaná: tá povinnosť existuje. Politické strany musia každoročne zverejniť výročnú finančnú správu, každý rok prebieha audit účtovníctva nezávislým audítorom."
2,12,yes,
26,12,yes,"Rešpektujeme právo každého človeka na vierovyznanie, ale islam nie je registrovanou cirkvou na Slovensku."
60,12,no,"Slovensko je v istej konkrétnej geopolitickej pozícii, ktorú môže rešpektovať, alebo nemusí. Ak ju bude rešpektovať, tak môže žiť a prežiť. Ak by ju nerešpektovalo, jednoducho by prestalo existovať. Máme záujem, aby Slovensko existovalo, rešpektujeme toto geopolitické postavenie."
56,12,abstain,"Žiaden politik sa nedá hodnotiť čierno-bielo, bol politikom svojej doby a dnešné kritériá sú úplne niekde inde. Mal možnosti v danej dobe. A je otázka pre historikov."
3,12,no,
53,12,yes,V rovnakom rozsahu ako iné jazyky národnostných menšín.
4,12,yes,"Alternatívne musia byť k dispozícii 10-dňové, mesačné a ročné elektronické nálepky."
37,12,no,Je to právo ženy rozhodnúť sa. Interrupcie majú výrazne klesajúci trend.
43,12,no,
51,12,no,Do škôl treba investovať podľa naliehavosti a aktuálnych potrieb rekonštrukcií.
19,12,abstain,"Hypotetická otázka - už len jej formulácia je v rozpore s legislatívou EÚ, podľa ktorej sa slobodný pohyb tovaru nesmie obmedzovať. Bez ohľadu na náš názor, tá legislatíva platí a musíme ju dodržiavať."
10,12,no,
35,12,yes,
14,12,yes,
20,12,yes,
8,12,no,Koruna by bola aj tak naviazaná na euro.
39,12,yes,Alebo musia mať možnosť pripoistiť sa.
23,22,no,"Neuznávame ""sobáše osôb rovnakého pohlavia"". Vzťahy medzi takýmito osobami by mali byť riešené zmluvou medzi nimi."
47,22,no,"Ak by hrozilo reálne a masové ""zaplavovanie"" Európy nelegálnymi migrantami, postavenie ""plotu"" by bolo potrebné po celom obvode štátu."
1,22,no,"Bezplatnú dopravu umožníme každému občanovi. Vlaky a železnice vybudované a prevádzkované štátom z verejných prostriedkov, by mali občania užívať bez ďalších poplatkov."
24,22,yes,"Neuznávame ""sobáše osôb rovnakého pohlavia"". Vzťahy medzi takýmito osobami by mali byť riešené zmluvou medzi nimi, ktoré môžu byť nejakým spôsobom registrované."
7,22,no,"Vystúpenie z EÚ by sme riešili referendom a to iba v prípade, keď EÚ nebude v krátkom čase zásadne zreformovaná. V terajšej podobe EÚ, by sme EÚ opustili."
44,22,no,Mal by platiť postup určený súčasným azylovým zákonom.
36,22,yes,"Za prísnych podmienok, na základe zahraničných skúseností, či vzorov."
11,22,no,"Grécko by nemalo dostávať žiadne dotácie do svojej ekonomiky zvonku. V takom prípade odíde z eurozóny samo. Nechceme udržať eurozónu ""za každú cenu""."
50,22,no,
13,22,yes,
22,22,no,"Bezplatnú dopravu umožníme každému občanovi. Vlaky a železnice vybudované a prevádzkované štátom z verejných prostriedkov, by mali občania užívať bez ďalších poplatkov."
54,22,yes,
48,22,yes,Sme za takéto zvýšenie platov všetkým zamestnancom v národnom hospodárstve.
49,22,no,
16,22,yes,"Jadrová energetika pokrýva a dlhodobo bude pokrývať viac, ako 50% výroby elektriny, preto by mala byť celá štátna."
30,22,yes,Navrhujeme 30 000 pre bežné otázky a zákony a 60 000 pre ústavné zákony.
31,22,yes,"Navrhujeme úplne zrušiť toto kvórum, podľa švajčiarskeho modelu."
40,22,abstain,
42,22,yes,"Áno, ale nie len učiteľov.Problém je inde a je to celospoločenský, nie špecifický pre učiteľov."
18,22,abstain,"Základné lieky, hradené poisťovňou, nepotrebujú reklamu."
45,22,no,"Nie, pokiaľ sa zachovajú postupy podľa platného azylového zákona."
29,22,yes,
25,22,no,
15,22,no,"Ak má byť regulované rozmiestňovanie hazardných prístrojov, treba to ponechať v kompetencii orgánov samospráv obcí."
57,22,no,
21,22,no,"Chceme zaviesť jedinú daň - daň z pohybu peňazí. V takomto systéme nie je zaujímavé odkiaľ sú firmy, uchádzajúce sa o verejné zákazky."
28,22,yes,
55,22,no,
59,22,no,"Sme za zavedenie systému nepodmieneného základného príjmu, v ktorom prídavky na deti neexistujú."
17,22,yes,"Áno, ale iba za podmienky, že táto možnosť bude uvedená v pracovnej zmluve medzi zamestnancom a zamestnávateľom. Nemalo by sa to riešiť paušálne zákonom."
58,22,yes,
34,22,no,"Bezplatné školstvo presadzujeme, okrem základných škôl, na jednu strednú školu a jednu vysokú školu pre každého občana. Nad rámec toho si vieme predstaviť zavedenie školného."
46,22,no,
6,22,yes,"Obmedzenie rýchlosti uplatniť dopravným značením, iba v nebezpečných úsekoch."
9,22,no,"Slovensko by malo byť ekonomicky, potravinovo a energeticky nezávislé a sebestačné. V podmienkach TTIP, by to bolo nemožné."
27,22,no,"Bratislava je hlavným mestom Slovenska. Ak by to nevyhovovalo väčšine občanov, môžu to zmeniť referendom. Logistiku z pohľadu občanov, treba riešiť detašovanými pracoviskami."
38,22,no,"Skutočne, všeobecne zdraviu škodlivé potraviny, by sa vôbec nemali predávať, či konzumovať. Limonády, cukrovinky, či hranolky, nie sú všeobecne zdraviu škodlivé."
5,22,no,
41,22,yes,"V súčasnom stave áno, avšak je to riešenie nesystémové. Problém je inde a je to celospoločenský, nie špecifický pre zdravotné sestry."
52,22,yes,"Úradné jazyky v regiónoch, okrem celoštátneho úradného jazyka, by mali byť v právomoci regionálneho hlasovania v referendách tak, ako to existuje napríklad vo Švajčiarsku."
32,22,yes,
12,22,no,
33,22,no,"Sme za povinné zverejňovanie iba v prípadoch kedy politické strany čerpajú prostriedky zo štátnej, teda spoločnej kasy. Chceme zakázať financovanie politických strán z verejných zdrojov. Dnešný stav je neústavný."
2,22,no,"DPH úplne zrušíme tak, ako všetky terajšie dane a odvody. Zavedieme jedinú daň - daň z pohybu peňazí, ako daň za spotrebu."
26,22,no,"Táto vec je riešiteľná v súbore zákonov v stavebnom konaní - v územných plánoch. V ""citlivých"" prípadoch, ako sú mešity, by sme to riešili referendami."
60,22,yes,"Sme za neutrálne Slovensko, bez účasti v akomkoľvek vojenskom zoskupení. Ak by sa taká požiadavka vyskytla, riešili by sme to výhradne cez referendum občanov."
56,22,abstain,"Vieme, že bol prezidentom."
3,22,no,Spotrebná daň v terajšej podobe bude zrušená.
53,22,yes,"Nie však celoštátne, ale iba v právomoci jednotlivých škôl a obcí."
4,22,yes,"Občanov (autá), jazdiacich na štátom vybudovaných a prevádzkovaných z verejných prostriedkov, oslobodíme od povinnosti platenia mýta."
37,22,abstain,"Uprednostňoval by som rozhodnutie budúcej matky, po dôkladnej psychoanalýze a poradenstve."
43,22,yes,"V terajšom parlamentnom systéme, s delením na ""koalíciu a opozíciu"", áno. Po zavedení princípov priamej demokracie do riadenia štátu, by ústavní sudcovia mali byť volení celoštátnym referendom priamo."
51,22,no,"Sme za rovnosť šancí a spravodlivosť pre všetky školy. Rozdeľovanie eurofondov je spolitizované. Všeobecne by sme uvítali chod štátu bez eurofondov, z vlastných prostriedkov."
19,22,no,"V ponuke majú byť tovary, ktoré požaduje spotrebiteľ, bez ohľadu na výrobcu. Podiel slovenských výrobcov na trhu treba presadzovať cez kvalitu a cenu."
10,22,yes,"Nie celkom ""Áno"" - preferujeme ""konfederáciu"", podľa švajčiarskeho modelu fungovania štátu a spoločnosti."
35,22,yes,"Kapacity verejných škôlok by mali byť také, aby rodičia mohli do nich umiestniť deti, keď to chcú, či potrebujú. Príspevky na iný spôsob starostlivosti neodporúčame."
14,22,no,Odmietame akúkoľvek vekovú diskrimináciu.
20,22,abstain,Štát by mal obmedzovať výrobu iba v prípadoch preukázania škodlivosti výrobkov.
8,22,yes,Štát potrebuje vlastnú menu. Euro nie je vlastnou menou Slovenska - nevládne ňou.
39,22,yes,Musí však byť definovaná štandardná zdravotná starostlivosť.
23,2,abstain,
47,2,no,
1,2,no,
24,2,abstain,
7,2,no,
44,2,abstain,
36,2,yes,
11,2,yes,
50,2,yes,
13,2,yes,
22,2,no,
54,2,yes,
48,2,abstain,
49,2,no,
16,2,yes,
30,2,yes,
31,2,yes,
40,2,yes,
42,2,abstain,
18,2,yes,
45,2,yes,
29,2,yes,
25,2,abstain,
15,2,yes,
57,2,no,
21,2,yes,
28,2,yes,
55,2,yes,
59,2,no,
17,2,yes,
58,2,yes,
34,2,no,
46,2,yes,
6,2,yes,
9,2,yes,
27,2,yes,
38,2,no,
5,2,yes,
41,2,yes,
52,2,yes,
32,2,yes,
12,2,yes,
33,2,yes,
2,2,yes,
26,2,yes,
60,2,no,
56,2,abstain,
3,2,yes,
53,2,yes,
4,2,yes,
37,2,yes,
43,2,yes,
51,2,yes,
19,2,yes,
10,2,no,
35,2,yes,
14,2,yes,
20,2,yes,
8,2,no,
39,2,yes,
23,16,no,
47,16,no,"Slovensko urobilo opatrenia na svojej južnej hranici, aby bolo pripravené na prípadný nápor migrantov po potenciálnej zmene ich migračných trás. Bezpečnosť na území Slovenska musí byť prvoradou úlohou každej vlády. Slovensko má zakúpené tzv. navádzacie bariéry, ktoré by v prípade veľkého migračného toku vedeli byť použité na zhromaždenie migrantov na jednom mieste, kde by došlo k ich registrácii. Navyše robíme rôzne ďalšie opatrenia a máme pripravené aj ďalšie technické prostriedky, aby ľudia u nás neboli konfrontovaní s takými obrázkami, aké sme mohli vidieť vlani na budapeštianskej stanici."
1,16,no,
24,16,no,
7,16,no,
44,16,no,
36,16,no,
11,16,no,
50,16,no,"Vláda sa snaží dobudovať sieť materských skôl tak, aby každé dieťa vo veku 5 rokov, ktorého rodičia majú záujem, aby navštevovalo materskú školu, v nej malo miesto. Počas posledných dvoch rokov boli vypísané výzvy na rozširovanie kapacít materských škôl v celkovej hodnote takmer 100 mil. eur."
13,16,no,
22,16,no,
54,16,no,Súčasná právna úprava je vyhovujúca.
48,16,abstain,SMER-SD sa zaviazal ďalej zvyšovať platy učiteľov a to minimálne o 25 % do roku 2020.
49,16,no,
16,16,no,
30,16,no,"Doposiaľ žiadne referendum nebolo úspešné. Náklady na jedno referendum sú asi 7 mil. eur. Ak by sme znížili počet podpisov, mohlo by to znamenať navýšenie finančných prostriedkov v rozpočte na konania ľudových hlasovaní."
31,16,no,"Myslíme si, že 50 percent je adekvátne číslo."
40,16,no,
42,16,yes,"Mzdy učiteľov by mali ďalej rásť, tak ako boli zvýšené za ostatné roky o 22 % a prvou vládou, vedenou SMERom - SD v rokoch 2006 - 2010 zvýšené o 26 %. Na rozdiel od vlády I. Radičovej, ktorá zvýšila nad rámec štandardného výpočtu mzdy dvakrát o nula eur. V prípade, že bude SMER - SD súčasťou vládnej koalície, bude vo zvyšovaní platov učiteľov pokračovať, pričom sa sústredí najmä na zvýšenie platových tabuliek pre začínajúcich učiteľov."
18,16,yes,Dnes platná legislatíva takúto reklamu zakazuje.
45,16,abstain,"Úvaha prezidenta pri posudzovaní kandidátov je založená na tom, že kandidáta vyberá z dvojnásobného počtu navrhnutých. Prezident SR však má vybrať podľa tohto princípu vždy jedného z dvoch navrhnutých kandidátov."
29,16,no,"Vývoj verejných financií v ostatnej dobe však naznačuje, že dosiahnutie vyrovnaného rozpočtu je na Slovensku reálne už v horizonte roku 2018."
25,16,no,
15,16,no,
57,16,yes,"Slovensko sa ako člen OSN, NATO a EU zúčastňuje na mierotvorných, bezpečnostných, stabilizačných, pozorovateľských či vojenských misiách s jasným medzinárodným mandátom. Takto pôsobia, alebo pôsobili naši vojaci napr. v misiách NATO v Afganistane či Kosove, v misiách OSN na Golanských výšinách, na Cypre, či európskych misiách v Bosne a Hercegovine, alebo v Mali."
21,16,yes,"Súčasná vláda schválila právnu úpravu, podľa ktorej firmy, ktoré chcú byť úspešné vo verejných obstarávaniach, musia odhaliť svoju vlastnícku štruktúru."
28,16,abstain,"Dvojité občianstvo sa udeľuje vo výnimočných prípadoch tak, aby jeho hromadné udeľovanie nemohlo byť využívané s cieľom podpory aktivít, zameraných na spochybňovanie územnej celistvosti Slovenskej republiky do budúcnosti."
55,16,abstain,"Otázka členstva Ukrajiny v EÚ nie je v dnešnej situácii aktuálna a ešte istý čas nebude na programe dňa. My však vnímame a berieme na vedomie európske ašpirácie Ukrajiny. Sme presvedčení, že európska perspektíva je najlepšia motivácia pre transformáciu a modernizáciu krajín nášho kontinentu. A podporujeme aj uplatnenie článku 49 Lisabonskej zmluvy, ktorý hovorí o tom, že o vstup do EÚ môže požiadať každá európska krajina, ktorá o to prejaví záujem, spĺňa potrebné kritériá a pri ktorej sa na jej prijatí zhodnú všetci existujúci členovia EÚ."
59,16,no,
17,16,no,
58,16,no,
34,16,no,
46,16,no,
6,16,no,
9,16,abstain,"Dohoda, ktorá má potenciál výrazne pomôcť európskej ekonomike, by mala byť schválená, avšak v podobe, ktorá nebude znamenať zásah do oblasti spotrebiteľských práv, ako aj celkovej úrovne sociálnej ochrany na Slovensku."
27,16,abstain,"Na Slovensku nevznikajú nové štátne inštitúcie, preto je táto otázka bezpredmetná."
38,16,no,
5,16,no,
41,16,no,"Adekvátnou odpoveďou je sociálny dialóg, v rámci ktorého boli napríklad súčasnou vládou zvýšené platy sestier v priemere o 190 eur."
52,16,no,
32,16,no,"Cena, pomer, výkon v tomto smere hovorí, že ani v takých krajinách akou je Estónsko sa volieb cez internet zúčastnilo 12 percent ľudí. Ide o investíciu v desiatkach miliónov eur, keďže je nutné vytvoriť technologickú infraštruktúru, vylučujúcu manipuláciu volebného aktu a procesu volieb a následné spochybnenie ich výsledkov."
12,16,no,
