vote_event_id,voter_id,option,explanation
9,142,abstain,"Problém je složitější v tom, že obecně bych souhlasil se zavedením eutanazie, pokud by bylo možné zamezit jejímu případnému zneužití. A neumím posoudit, zda potenciální zneužití je technicky proveditelné."
1,170,no,
10,170,no,
11,170,no,
12,170,no,
13,170,yes,
14,170,no,
15,170,yes,
16,170,no,
17,170,no,
18,170,no,
19,170,no,
2,170,yes,
20,170,no,
21,170,abstain,
22,170,yes,
23,170,yes,
24,170,abstain,
25,170,no,
26,170,yes,
27,170,yes,
28,170,no,
29,170,yes,
3,170,yes,
30,170,yes,
31,170,no,
32,170,yes,
33,170,yes,
34,170,yes,
35,170,no,
36,170,no,
37,170,yes,
38,170,no,
39,170,no,
4,170,no,
40,170,no,
41,170,yes,
42,170,no,
43,170,yes,
44,170,no,
45,170,yes,
46,170,yes,
5,170,yes,
6,170,yes,
7,170,yes,
8,170,yes,
9,170,no,
1,155,no,
10,155,no,
11,155,no,
12,155,no,
13,155,yes,
14,155,no,
15,155,yes,
16,155,no,
17,155,no,
18,155,no,
19,155,no,
2,155,yes,
20,155,no,
21,155,no,
22,155,yes,
23,155,yes,
24,155,abstain,
25,155,no,
26,155,yes,
27,155,no,
28,155,no,
29,155,yes,
3,155,yes,
30,155,yes,
31,155,no,
32,155,yes,
33,155,yes,
34,155,yes,
35,155,no,
36,155,no,
37,155,yes,
38,155,no,
39,155,no,
4,155,no,
40,155,no,
41,155,yes,
42,155,no,
43,155,yes,
44,155,no,
45,155,yes,
46,155,yes,
5,155,yes,
6,155,yes,
7,155,yes,
8,155,yes,
9,155,no,
1,32,yes,
10,32,yes,
11,32,no,
12,32,no,
13,32,yes,
14,32,yes,
15,32,no,"Imunita je pojistkou k tomu, aby nemohla být změněna ústava a základní politický režim z vůle policie a státních zástupců, kteří by zatkly opoziční poslance."
16,32,yes,
17,32,no,
18,32,no,
19,32,yes,
2,32,yes,
20,32,yes,
21,32,no,
22,32,yes,
23,32,yes,
24,32,no,
25,32,yes,
26,32,no,
27,32,yes,
28,32,no,
29,32,yes,
3,32,yes,
30,32,no,
31,32,yes,
32,32,yes,
33,32,yes,
34,32,yes,
35,32,yes,
36,32,yes,
37,32,no,
38,32,no,
39,32,no,
4,32,yes,
40,32,yes,
41,32,yes,
42,32,no,
43,32,yes,
44,32,yes,
45,32,no,
46,32,yes,
5,32,abstain,
6,32,no,
7,32,no,
8,32,no,
9,32,no,
1,120,yes,"Pokud by se jednalo o velmi významnou záležitost, nebo pokud by bylo shromážděno 350 000 podpisů. Měla by se zvážit také poměr nákladovosti vzhledem k výsledku."
10,120,no,
11,120,no,
12,120,no,
13,120,yes,"Určitě. Čím dříve, tím lépe"
14,120,yes,
15,120,yes,
16,120,no,
17,120,no,
18,120,no,
19,120,abstain,
2,120,yes,
20,120,yes,
21,120,abstain,
22,120,no,
23,120,yes,
24,120,no,
25,120,yes,
26,120,yes,
27,120,yes,
28,120,yes,
29,120,yes,
3,120,yes,Kontrolovány by měly být podniky s většinovou účastí státu.
30,120,abstain,
31,120,no,
32,120,yes,
33,120,yes,
34,120,yes,
35,120,no,
36,120,yes,
37,120,no,
38,120,yes,
39,120,no,
4,120,no,
40,120,abstain,
41,120,no,
42,120,yes,
43,120,yes,
44,120,yes,
45,120,yes,
46,120,yes,
5,120,no,Přikláním se ke slovenskému modelu - oddělené prostory pro kuřáky a nekuřáky
6,120,yes,Až na to budeme připraveni a budeme splňovat dané podmínky.
7,120,abstain,
8,120,yes,
9,120,yes,
1,31,yes,
10,31,no,
11,31,no,
12,31,no,
13,31,yes,
14,31,yes,
15,31,yes,
16,31,yes,
17,31,yes,
18,31,yes,
19,31,yes,
2,31,yes,
20,31,yes,
21,31,no,
22,31,abstain,
23,31,abstain,
24,31,no,
25,31,yes,
26,31,yes,
27,31,yes,
28,31,no,
29,31,yes,
3,31,yes,
30,31,abstain,
31,31,no,
32,31,no,
33,31,yes,
34,31,yes,
35,31,no,
36,31,yes,
37,31,no,
38,31,yes,
39,31,no,
4,31,yes,
40,31,abstain,
41,31,yes,
42,31,yes,
43,31,yes,
44,31,yes,
45,31,no,
46,31,yes,
5,31,yes,
6,31,yes,
7,31,yes,
8,31,yes,
9,31,no,
1,132,no,
10,132,no,
11,132,no,
12,132,no,
13,132,yes,
14,132,no,
15,132,yes,
16,132,no,
17,132,yes,
18,132,no,
19,132,no,
2,132,yes,
20,132,no,
21,132,no,
22,132,yes,
23,132,yes,
24,132,abstain,Současná právní úprava dostačuje zákaz pro dálnice a rychlostní komunikace
25,132,no,
26,132,yes,
27,132,no,
28,132,no,
29,132,yes,
3,132,yes,
30,132,yes,
31,132,no,
32,132,yes,
33,132,yes,
34,132,yes,
35,132,no,
36,132,no,
37,132,yes,
38,132,no,
39,132,no,
4,132,no,
40,132,no,
41,132,yes,
42,132,no,
43,132,yes,
44,132,no,
45,132,yes,
46,132,yes,
5,132,yes,
6,132,yes,
7,132,yes,
8,132,yes,
9,132,no,
1,76,yes,
10,76,yes,
11,76,no,
12,76,abstain,"Pokud by se EU ""zreformovala"" a ""zeštíhlila"" a začala spolupracovat na základě dobrovolnosti a ne direktiv - tak nevystupovat. Pokud bude pokračovat jako dosud - tak vystoupit."
13,76,abstain,
14,76,yes,
15,76,yes,
16,76,yes,"Ano, s tím, že by měla být zavedena možnost připlatiti si za péči."
17,76,no,
18,76,yes,
19,76,abstain,
2,76,yes,
20,76,yes,
21,76,no,
22,76,yes,
23,76,yes,
24,76,no,
25,76,yes,
26,76,yes,
27,76,no,Ať se rozhodne v místních zastupitelstvech.
28,76,no,
29,76,yes,
3,76,abstain,
30,76,abstain,"Nevím, protože znění neznám. Obecně by mělo být konstatováno, že odpadnou celní a jiné bariéry a nikoli určování kvót."
31,76,no,"Byla by to degradace žen, pokud ženy chtějí, do politiky se prosadí i bez kvót."
32,76,yes,
33,76,yes,
34,76,yes,
35,76,no,
36,76,abstain,
37,76,yes,Stát by neměl podnikat.
38,76,abstain,
39,76,no,
4,76,no,
40,76,no,
41,76,no,
42,76,no,
43,76,yes,
44,76,no,
45,76,no,
46,76,abstain,
5,76,no,"Ať má každý možnost volby, jak host, tak provozovatel restaurace."
6,76,no,
7,76,yes,
8,76,no,
9,76,abstain,
1,105,yes,
10,105,no,
11,105,no,
12,105,no,
13,105,yes,
14,105,abstain,
15,105,yes,
16,105,yes,
17,105,no,
18,105,no,
19,105,yes,
2,105,yes,
20,105,yes,
21,105,no,
22,105,yes,
23,105,yes,
24,105,no,
25,105,no,
26,105,abstain,
27,105,abstain,
28,105,no,"Vždy spáchaný a zavrženíhodný trestný čin zvedne ve společnosti emoce a požadavky na opětovné zavedení trestu smrti, což je lidsky pochopitelné. Zodpovědný politik musí vědět, že znovuzavedení trestu smrti je v ČR prakticky neproveditelné, protože jsme se jako stát připojili k mezinárodním úmluvám a vstoupili do Evropské unie, čímž jsme se plně přihlásili k civilizačním hodnotám a civilizačnímu okruhu, ke kterému chceme patřit. Pan Babiš vyjádřil svůj pocit sounáležitosti, ale jako politik je si vědom, jak správně dodává, že debata o trestu smrti nemůže vyústit v jeho znovuzavedení do našeho právního řádu."
29,105,yes,
3,105,yes,
30,105,abstain,"Základní součástí připravované dohody je odstranění necelních překážek pro obchod a investice mezi EU a USA, ale jednání vede Evropská komise zcela netransparentně, což oprávněně vyvolává řadu otázek a obav. Kontroverzní je zejména klauzule na ochranu investorů při veřejných zakázkách, kdy investoři by mohli u zvláštního arbitrážního tribunálu případně žalovat vládu /stát/, jestliže by se cítili poškozeni opatřeními přijatými vládou /státem/. To by se týkalo i regulací v oblasti norem pracovního práva, ochrany zdraví a ochrany životního prostředí. Je reálné nebezpečí, že firmy by nabyly vrchu nad zvolenými vládami i parlamenty."
31,105,no,
32,105,yes,
33,105,yes,
34,105,yes,
35,105,yes,
36,105,yes,
37,105,no,I jiné pivovary jsou ziskové. Národní podnik Budvar však vede stále letitý známkoprávní spor.
38,105,yes,
39,105,abstain,Přijatelné by bylo jmenování soudců na dobu určitou /10 či 15 let/ a při prokázání způsobilosti by prezidentem byli opakovaně jmenováni na další dobu určitou.
4,105,yes,
40,105,yes,Podmínkou však musí být prokazatelná nemožnost umístění dítěte ve veřejné mateřské školce.
41,105,abstain,"Nabízeny mají být především kvalitní potraviny a cenově srovnatelné s jejich nabídkou např. v Německu. Stanovení kvót nic nevyřeší a může se i dostat do rozporu s podmínkami v soutěžním právu. Lze říci, že nabídku výrazně ovlivníme naší poptávkou - tedy chováním nás všech jako zákazníků. Zde můžeme bez následků upřednostňovat kvalitní potraviny od českých výrobců a našich zemědělců."
42,105,abstain,"Zde výraznou roli hraje aktuální tržní kurz mezi korunou a eurem, který je nyní aktivně ovlivňován /držen/ na deklarované úrovni ČNB."
43,105,yes,
44,105,abstain,Lze lépe řešit zvýšeným daňovým odpočtem ze základu daně z příjmů.
45,105,yes,
46,105,yes,
5,105,yes,
6,105,yes,"Přijetí společné měny, tedy eura, je politické rozhodnutí podmíněné splněním řady náročných kritérií. Jsou to takto politické peníze, zda budou přínosné pro naše občany a naši ekonomiku nemůžeme jednoznačně předpovědět. Jedno však je jisté, již nebudeme mít vlastní měnovou politiku realizovanou Českou národní bankou, přičemž nedávné rozhodnutí ČNB tvrdě intervenovat právě do kurzu koruny k euru vyvolalo rozporuplné reakce nejen odborníků, podnikatelů, ale i občanů. Je jasné, že občané jako daňoví poplatníci nakonec vše zaplatí. Nejsem ekonom, ale podporu růstu ekonomiky bylo jistě možné vhodněji zajistit růstem příjmů obyvatelstva a takto růstem poptávky a růstem spotřeby stimulovat naši ekonomiku. Myslím, že odbory mají na problém naprosto fundovaný náhled."
7,105,no,
8,105,yes,
9,105,no,
1,125,yes,
10,125,yes,
11,125,abstain,Nejsem zastánce  válek   a tasení zbraní   jsem pro zasednutí k jednacímu stolu .
12,125,no,Už  se   vystoupit  nedá. Naopak  nyní  se  už musíme více  zapojit  nežli  dosud. Je  to  na  našich dětech - na  naší inteligenci národa .
13,125,yes,
14,125,abstain,"Kdybych byla   žákyní , zájem bych  měla   o romštinu jako volitelný předmět . Proč nemáme romské učitelky  ? Proč  naše  romská děvčata nestudují ? Není to škoda?"
15,125,yes,
16,125,yes,Nikdy jsem nesouhlasila  s  regulačními poplaty. Pro mne  to bylo  a  je   dehonestující . Kvituji zrušení poplatků  i v ambulantní svéře od ledna 2015
17,125,no,"Nechtěné dítě  si nese toto stigma po celý život . Souhlasím  , aby  žena  měla  i nadále možnost  se  rozhodnout ukončit  nechtěné  těhotenství."
18,125,no,"Při  volbách do Senátu   máme  jedinou možnost   volit  osobnost , které věříme . Když zatím panašování není uzákoněno , ale  mělo by  být."
19,125,yes,"Nevěřím žádným  důchodovým pilířům ,  uspořené peníze ztratí hodnotu. Celý dochodový systém považuji  za velice nespravedlivý ."
2,125,yes,
20,125,abstain,
21,125,yes,"Pokud  budou  intimity  před dítětem zkryty , je  lépe  pro dítě  vyrůstat  v láskyplném prostředí, nežli v ústavu   /   bude  mít  dvě tety  nebo dva  strejdy /  Jistě  lepší  nežli  když   na 11  kluků   bylo 36  dospělých   plus státní  dotace  a kluci nešťastní  /  viz   ústav  v Králíkách /"
22,125,abstain,
23,125,yes,
24,125,yes,"Máme  přeci  železnice , proč  kamiony  devastují   silnice ?"
25,125,yes,
26,125,yes,
27,125,yes,My  si  také  v muslimské zemi kostel  nepostavíme !
28,125,abstain,Ale  když   vyvraždí otec  svoji  rodinu sekerou  nebo  duševně  chorý  zapíchne  dítě  před očima  matky - tak  tady  bych opravdu o  takovém tresu uvažovala .
29,125,yes,
3,125,yes,
30,125,no,V žádném případě  nosouhlasím   už nyní  mám  o kvalitě našich potravin  vážné pochybnosti   budeme  tu mít  ještě   horší  a toxičtější a  geneticky  upravené potraviny  a náhražky !
31,125,yes,"Rezervovat  učitý počet míst po určitou dobu .Dát  tím  ženám možnost  volby. Pokud  by se  nepřihlásily  do určitého termínu ,   místa  by si doobsadili muži . Bylo  by  to tak vůči ženám  spravedlivé , jistě by se mnohem  více  žen  odvážilo do politiky  vstupovat .  Fungovalo  by to jako pobídka  a možná   by  nastalo překvapení , jak  rychle by se ženy zapojily."
32,125,yes,
33,125,yes,
34,125,yes,
35,125,abstain,Tomuto   nerozumím
36,125,abstain,"Kéž  by  potraviny  byly méně  rozmanité , ale  kvalitnější   S  DPH makovým  nebo takovým.  Ještě nevíme  jak  draze  na  zdraví  zaplatíme  nynější plné  regály ."
37,125,no,Prosím  proč   bychom ho  měli  také nechat  rozkrást .
38,125,no,Zase   by  na  to  doplatily  jen  ti nejmenší  a nejslabší  obchodníci a podnikatelé. Nejdříve   by  se měl udělat pořádek  ve  vyšších patrech .  Toto až nakonec.
39,125,no,Takže  se  bavíme  o  doživotní práci  nebo o důchodech ?
4,125,no,"Ne , bylo  by to demotivující  pro  šikovné a pracovité podnikatele"
40,125,yes,Jsem vděčná  Senátu  za  záchranu Lesních  školek  . Proboha  komu vadí   těch 2 500 šťasných dětí . Proč  nikomu nevadí  první místo  na světě  ve spotřebě   drog   českých dětí   ve věku do 15 let ??
41,125,yes,
42,125,yes,
43,125,yes,Viděla  jsem  uříznuté  ucho  za  nesplácení úvěru u  nebankovní společnosti !
44,125,yes,
45,125,yes,O hodně  zvýšit !  Alkohol  je pořád  přiliš levný  a dostupný
46,125,abstain,
5,125,no,Pouze  vyhradit časoprostor.
6,125,yes,"Vyjednat   co  nejlepší převodní kurz ,  ne nadhodnocenou cenu  Eura, jak to udělala  ČNB."
7,125,no,"Kde  je  těch 157 Mld ,které  jdou každý  rok  do rezortu školství ? Kde  je těch 40 milonů , které  je vynaloženo  na jednoho žáka   po  dobu  průměrně 16  let  studia ?"
8,125,yes,
9,125,no,"Usmrcení  člověka je nemorání , také je  nemorální všemožně  ve jménu vědy a pokroku  bránit  člověku v  klidném odchodu . Jsem pro stanovení  pravidel , za  kterých  už nebude  poskytnuta  léčba kauzální, nýbrž pouze paliativní .  Tedy podání dostatku léků proti bolesti  a dostatku   péče o nemocného  včetně    duchovní útěchy  a pohlazení  - toto  totiž ¨umírajícím  chybí  především ."
1,236,yes,s podmínkou získání minimálně 500 tisíc petičních hlasů
10,236,no,
11,236,yes,
12,236,yes,
13,236,abstain,"V zásadě je možné tento zákon schválit. Avšak s podmínkou přesného vymezení způsobu dokazování, aby bylo zamezeno šikanování a také zneužití formou ""justičních omylů""."
14,236,no,
15,236,abstain,"Imunita by měla být omezena, ale neměla by se vztahovat na celou politickou činnost poslance (projevy, vystupování na veřejnosti, v médiích atd.)"
16,236,yes,
17,236,yes,
18,236,no,
19,236,yes,
2,236,yes,s platností pro obce nad 1000 obyvatel
20,236,yes,
21,236,no,
22,236,yes,
23,236,yes,V rámci ČSAV již existuje ústav pro studium novodobých dějin
24,236,yes,Měla by být současně umožněna v čase zákazu jízdy po silnici finančně zvýhodněná přeprava kamionů po železnici
25,236,yes,Avšak s minimálním  limitem  1000000 podisů
26,236,no,
27,236,yes,
28,236,abstain,Za stávajích podmínek  justice ne. V případě dosažení možností vylučujících justiční omyl je otázka znovuzavedení trestu ke zvážení
29,236,yes,
3,236,yes,
30,236,no,
31,236,no,
32,236,yes,
33,236,yes,
34,236,yes,
35,236,no,
36,236,yes,
37,236,no,
38,236,no,
39,236,no,
4,236,no,
40,236,abstain,
41,236,yes,
42,236,yes,
43,236,abstain,
44,236,yes,
45,236,yes,
46,236,abstain,
5,236,yes,
6,236,no,
7,236,no,
8,236,abstain,
9,236,abstain,"muselo by být ošetřeno legistlativou, proti zneužití"
1,78,yes,
10,78,yes,
11,78,yes,"NATO nezvyšuje bezpečnost naší země, je to přesně naopak - našim členstvím v NATO se stáváme prvním cílem útoku a přímým bojištěm příští války mezi Západem a Východem. Žijeme v nárazníkové zóně mezi oběma bloky. Účast našich vojáků na pochybných zahraničních misích v zemích, které nás nijak neohrožují, a kde bojujeme za zájmy cizích velmocí, a kde nás vnímají jako agresory či okupanty, je morálně neodůvodnitelná a vystavuje nás hrozbě odvetných teroristických útoků na našem území."
12,78,yes,"Jednoznačně ano, vystoupit, ovšem otázkou je, zda je to vůbec možné. Ještě žádné zemi se to nepodařilo. Evropská unie je to nejhorší, co mohlo Evropu potkat, je to realizace Hitlerových plánů, jen se to jinak jmenuje."
13,78,yes,"Ten zákon měl existovat už dávno, je ostudou, že dosud není."
14,78,no,Proboha proč?
15,78,yes,"Další zákon, který měl být přijat už dávno."
16,78,abstain,
17,78,no,"Je právem každé ženy se rozhodnout, zda dítě mít, či ne. Protože ona se o ně bude starat příštích x-let. A je právem každého dítěte, aby přišlo na svět s láskou a hlavně vítané."
18,78,no,"Senát by neměl být zrušen, ale měla by být změněna legislativa tak, aby nebyl jen bezzubým seskupením odložených politiků. Senát má v dvoukomorovém systému parlamentní demokracie sloužit jako pojistka proti špatným, nehotovým či ukvapeným zákonům. Bohužel v našem systému to nefunguje. Senát zákon odmítne, ale Poslanecká sněmovna jej znovu projedná a přijme - navzdory Senátu. Tím se Senát v současné podobě opravdu stává zbytečným. Takže změnit legislativu, ne zrušit Senát. Abychom si s vaničkou nevylili i dítě."
19,78,yes,
2,78,yes,
20,78,yes,"Ten poplatek je diskriminující a zachází s lidmi jako s předem vinnými. Je morálně i mravně neobhajitelný. Je to klasické výpalné. Velké procento lidí používá nosiče pro zálohování jiného obsahu než toho, chráněného autorskými zákony (např. vlastních fotoalb či videí), proč by měli za to platit?"
21,78,no,"Pořád se hovoří o právech homosexuálů. A co práva dětí? Copak dítě nemá právo na oba rodiče zastoupené mužem a ženou tak, jak to chtěla příroda? Díte ke zdárnému vývoji potřebuje jak matku, tak otce, protože podle jejich rolí a rozdílů utváří svou vlastní osobnost. Homosexuálové za svou orientaci samozřejmě nemohou, ale musí se smířit s tím, že prostě nemohou mít děti. Tak jako jednonohý se musí smířit s tím, že nemůže vyhrát na olympiádě ve sprintu, nebo hluchý nemůže řídit sbor."
22,78,yes,
23,78,no,"Co chceme studovat? O totalitních režimech víme už dost, je o tom bezpočet knih, filmů, historických studií. Navíc si nejsem jistý, zda tento úřad naopak neslouží k překrucování dějin."
24,78,yes,
25,78,yes,To mělo být už dávno.
26,78,no,Příliš velká možnost zneužití.
27,78,abstain,
28,78,yes,"V určitých případech, kdy je viník jednoznačně usvědčen ze zvlášť zavrženíhodných a strašných zločinů (např. Anders Breivik, který v Norsku v roce 2011 postřílel 69 lidí a jeho vina je nade vší pochybnost) by měl mít stát možnost takového jedince zbavit života. Nemluvě o tom, že je to i humánnější, doživotní vězení je trest ještě strašnější než smrt."
29,78,yes,
3,78,yes,
30,78,no,"Ta smlouva se dojednává ve skrytu, tajně a netransparentně. Evropa v ní není rovnocenným partnerem USA. Smlouva umožní nadnárodním korporacím (převážně z USA) žalovat jednotlivé státy kdykoliv se jim (korporacím) bude zdát, že jim zákony na ochranu spotřebitele nebo ochranu domácích producentů brání proniknout na příslušný trh. Např. USA se velmi snaží dodávat do Evropy produkty GMO a zcela znemožnit spotřebitelům, aby mohli volit svou peněženkou tak, jako v USA, kde spotřebitel nesmí vědět, že potraviny obsahují geneticky modifikované složky (výrobci nemají povinnost to na obalech uvádět). Navíc v případě žalob nebudou rozhodovat soudy, ale předem dosazení arbitři, kteří se nemusí řídit žádnou legislativou."
31,78,no,"Pozitivní diskriminace je oxymóron tak jako např. humanitární bombardování. Diskriminace je vždy diskriminací, nikdy nemůže být pozitivní. Mělo by záležet výhradně na schopnostech jednotlivce a jeho vlohách a odbornosti pro danou funkci, nikoliv na jeho pohlaví, barvě, sexuální orientaci či náboženství."
32,78,yes,
33,78,yes,
34,78,yes,
35,78,no,
36,78,yes,
37,78,no,"Pokud je ziskový, proč jej privatizovat?"
38,78,abstain,
39,78,abstain,
4,78,yes,
40,78,abstain,
41,78,yes,
42,78,yes,
