vote_event_id,voter_id,option,explanation
5,4,yes,"Je zajímavé si přečíst smlouvu s ASA. 12 let jistoty s pravidelným indexováním zapříčinilo nárůst ceny za sběr, svoz a skládkování tuhého komunálního odpadu ze 2200 Kč za tunu na 3400 Kč, což je neospraveditelné nárůstem DPH."
6,4,no,"Omezení je dáno zákony a nebudou-li zákony regulaci provádět, bude město tahat za kratší konec provazu."
7,4,yes,"Bez obchvatu města po Kamenný Újezd není možné vytěsňovat transitní dopravu z města. Město musí komunikovat intenzivně s ministrem a ředitelem ŘSD a ne si přes noviny vyměňovat stanoviska. Jinak budeme bez obchvatu dál. Další, zatím zcela opominutou debatou je lobbování města na ministerstvu dopravy ohledně nově připravovaného jižního tahu republikou, aby z Plzně šel kolem nás a vyřešil tak severní obchvat."
8,4,yes,"Pouze na projektové práce a úpravy okolí, aby se majitelé chytli za nos."
9,4,no,"Chtěl jsem napsat ANo, protože každému, kdo mi ukázal své daňové přiznání, jsem na oplátku ukázal já své. Ale manželčino? Neumím si představit, že manželku budu nutit k něčemu takovému. Ale jako státní zaměstnankyně bez dalších aktivit se pohybuje v tabulkách."
1,14,yes,V závislosti na nutných aktuálních investicích
10,14,yes,
11,14,no,
12,14,no,
13,14,yes,
14,14,no,"Poplatek by měl být, ale po kontrole auditem může být nižší."
15,14,no,
16,14,no,
17,14,no,
18,14,yes,
19,14,yes,
2,14,yes,
20,14,abstain,"Bude záležet na analýze současného technického stavu, ceně případné modernizace a na stavu návštěvnosti."
21,14,yes,
22,14,yes,
23,14,yes,
3,14,no,
4,14,yes,
5,14,yes,
6,14,no,
7,14,yes,
8,14,no,"Budova není městským majetkem, ale budova je prohlášena za památkově chráněný objekt. Město tedy může přispět na restaurování či rekonstrukci."
9,14,no,Majetková přiznání pouze zastupotelů nikoliv rodinných příslušníků.
1,3,no,"Dostavbu financuje Jihočeský kraj, kraj je vlastníkem pozemků a nemovitostí. Město je s Jihočeským Krajem pouze 50% spoluvlastník provozovatelské společnosti Letiště České Budějovice a.s. Na financování provozovatelské společnosti se město podílí 50%.  p.s. Magistrát města je- úřad. Samosprávnou činnost zajišťují politici. ti působí pod hlavičkou Statutární město České Budějovice"
10,3,yes,Na náměstí v ČB  WiFi free -  funguje
11,3,no,"Město by mělo primárně řešit řadu jiných důležitějších problémů, které občany trápí"
12,3,no,Město nese odpovědnost za stav  chodníků v zimním období.
13,3,yes,"ČSSD s tímto nemá problém, naopak toto vítá."
14,3,no,současná cena likvidace je 840Kč na osobu a rok Občané platí 680Kč/ osobu a rok.  při počtu cca 95000 obyvatel- by městká pokladna musela zaplatit bezmála 80 milionů korun. Tyto peníze by se musely vzít na úkor něčeho jiného.  Nyní město doplácí  částku okolo 15 milionů korun.
15,3,no,v ČB je to nesmysl  z pohledu investičních nákladů.
16,3,no,
17,3,no,"Efekt tohoto opatření by mohl být, takový, že bychom přilákali více osobních automobilů do města. Pravda je, že město dotuje Dopravní podnik částkou okolo 180 milionů korun, tyto peníze jsou občanů českých budějovic."
18,3,yes,"Hlavně u základních škol a v místech, kde se statisticky zvyšuje kriminalita"
19,3,yes,"Vzhledem k rozvoji města a rozložení obyvatelstva, přijde doba, kdy toto téma přijde na pořad dne."
2,3,yes,"Ano na základě platné přijaté městské vyhlášky, by teoreticky neměla být na území jediná herna."
20,3,yes,"ČSSD toto prosazuje dlouhodobě- s letním kinem zdarma přišla ČSSD myslíme si, že za relativně malé peníze uděláme pro občany zajímavou zábavu."
21,3,yes,Ano kdo jiný než obec by měla přispět k začlenění vyloučených občanů do pracovního procesu. Samozřejmě věc druhá je umět na ty lidi dohlédnout.
22,3,abstain,"V případě, až tady proběhne dohoda mezi podnikateli a městem- vznikne jednotná strategie- pak si dokážeme představit větší podporu ze strany města. V tuto chvíli žádná rozumná koncepce neexistuje."
23,3,no,"Město může být nápomocné, ale investory by měl být buď kraj nebo resp. stát prostřednictvím ŘSD"
3,3,no,"Rejnok je rize soukromá aktivita je to projekt Sdružení přátel hudby- město vyšlo vstříc s vůlí poskytnout pozemky a podpořilo změnu územního plánu.  Nyní hledá sdružení partnera, který by výstavbu zafinancoval."
4,3,abstain,"Záleží, jak by vypadal projekt. Zeleni na náměstí se ČSSD nebrání"
5,3,yes,v Českých Budějovivích se tak již děje>
6,3,yes,České Budějovice jsou jedno z nejvíce polepených měst v republice-  S tímto nešvarem se však těžko bojuje. S tímto nešvarem je třeba bojovat!!
7,3,yes,"ČSSD je připravena za město vyjít maximálně vstříc, aby byla výstavba maximálně urychlena. ČSSD podporuje stávající trasu tak, jak má úsek dálnice okolo Českých budějovic vydané platné územní rozhodnutí.  Město může pomoci třeba při majetkovém vypořádání."
8,3,no,"Budova je v majetku Českých drah a měla by přejít do majetku SŽDC. Město může pomoci, že tuto veřejnou budovu zapojí do svého připravovaného integrovaného plánu rozvoje území. IPRÚ- bude klíčový dokument, který by měl popisovat jakými projekty by se město a další subjety např. univerzita, jiné školy, ale i privátní subjety, budou zabývat, aby efektivně čerpali evropské peníze v novém programovém období 2015-2020"
9,3,abstain,ČSSD v ČB s tím nemá problém.
1,13,no,
10,13,yes,
11,13,abstain,
12,13,yes,Město již poskytuje posypový materiál zdarma.
13,13,yes,
14,13,no,
15,13,no,
16,13,no,
17,13,no,
18,13,yes,
19,13,yes,Některé linky již mají zvláštní grafikon uzpůsobený školnímu vyučování.
2,13,yes,Vyhlášku absolutně zakazující provozování heren schválilo zastupitelstvo již v prosinci 2011.
20,13,yes,"Ano, město už přispívá."
21,13,yes,
22,13,yes,
23,13,yes,"V letech 2006 až 2010 město např. vykoupilo pozemky pro stavbu přivaděče pro silnici I/34 - propojení okruhů. Město běžně financuje ze svého rozpočtu stavby nových městských komunikací, cyklostezek a chodníků. Rovněž financuje zpracování projektové dokumentace pro velké infrastrukturní stavby."
3,13,no,Město zajistilo změnu územního plánu a blokuje pozemky pro stavbu této soukromé iniciativy.
4,13,yes,"Ne přímo kolem kašny, ale v ploše náměstí."
5,13,yes,Od ledna 2011 je již zveřejňujeme.
6,13,yes,
7,13,yes,"Ano, ve stávající trase, která již má pravomocné územní rozhodnutí."
8,13,yes,Primátor Juraj Thoma již o této věci jednal.
9,13,abstain,
1,9,no,"Město České Budějoivce není vlastníkem letiště, tím je Jihočeský kraj. Město je 50% akcionář v ""obslužné společnosti"" Jihočeské letiště a.s. a do té samozřejmě investuje."
10,9,yes,Již je zřízeno!!!!
11,9,abstain,
12,9,abstain,Velmi obtížně realizovatelné.
13,9,yes,
14,9,no,"Vše co je zadarmo, nefunguje a je zneužíváno. Zbytečně by rostly náklady."
15,9,no,
16,9,no,Zatím ne!
17,9,no,"Okolní obce si od Dopravního podniku města nakupují službe veřejné dopravy, není tedy férové, aby jejich občané byli ještě znevýhodněni vyšším jízdný. Zároveň by se jistě navýšily režijní náklady na tuto realizaci."
18,9,yes,
19,9,yes,
2,9,yes,
20,9,abstain,
21,9,no,
22,9,yes,
23,9,abstain,
3,9,no,
4,9,abstain,
5,9,yes,
6,9,yes,
7,9,yes,
8,9,no,
9,9,yes,
1,17,yes,V tomto rozpracovaném stavu nepřináší letiště to co se od něj očekávalo. Je třeba úzce spolupracovat a komunikovat s Jihočeským krajem
10,17,yes,"Bylo by to příjemné, je to líbivé, je však třeba řešit technické kapacity, omezení a taky komunikovat s obchodníky na náměstí. Někteří se tím snaží odlišit od konkurence poskytováním wifi."
11,17,abstain,"Město potřebuje další turistické atrakce. Jestli je tou první a hlavní atrakcí koněspřežka nevím. Ohledně turistické atrakce musí být veřejné rozhodnutí a diskuse, ne politické."
12,17,no,"Jsem si vědom, že tato problematika není dobře ošetřena zákony. Vnímám to ze strany obyvatel jako osobní solidaritu s městem. Město by však mělo být nápomocno, vytvářet podmínky a být příkladem u ploch, které neodmyslitelně patří k němu"
13,17,yes,"Ale nejenom umění!!! Všech žánrů a oblastí, sport, vědu ...."
14,17,no,"V tuto chvíli pokud nejsou na straně ASA odpovědného za svoz odpadu v jejich nákladech generované úspory, které by pokrývaly výpadek příjmů z poplatků není tento krok možný. Nastavení ekonomického hospodaření ve společnosti, generováním úspor souhlasíme se snížením poplatku."
15,17,no,
16,17,no,"Ano může být, až tomu vytvoříme podmínky tzn. dostatek parkovacích míst v docházkové vzdálenosti centra (myšleno tím, historické centrum náměstí Přemysla Otakara II. a jeho bezprostřední ulice), kyvadlovou dopravu a nastaví se podmínky pro vjezd podnikatelům"
17,17,no,
18,17,no,"V tuto chvíli ne. V tuto chvíli nastavme jejich dostatečnou obsluhu, vyhodnocení záběrů a nastavme jejich správnou orientaci a záběr."
19,17,no,
2,17,yes,
20,17,yes,"Neřešme však jen letní kino, řešme celou lokalitu, využití areálu. Dostaňme sem veřejný život."
21,17,abstain,
22,17,yes,"Ale nemusí se hned jednat o přímé finanční prostředky a nějakou formu přerozdělování. Město musí podporovat turismus, musí tomu vytvářet podmínky a vnímat jako jednu ze svých priorit. Město nedostatečně využívá své možnosti a to jak historické, kulturní, geografické a blízkost okolí."
23,17,yes,"Ano, město musí prioritně řešit dopravu. Nemůže však být zahleděno jen tímto směrem a ve všech ostatních oblastech způsobit nenapravitelné škody a zanedbat je jako např. až po situacích z loňského roku na Máji, zjistit, že existuje levý břeh Vltavy"
3,17,no,Město nemá na takovou věc dostatečné finanční krytí a toto město má jiné priority na které se musí zaměřit
4,17,yes,"Podporujeme dostat na náměstí zeleň, ale ne pevnou výsadbou, ale v rámci nádob a architektonického řešení, které náměstí povýší a nestane se předmětem vtipů obyvatel"
5,17,yes,"Ano, ale je třeba ctít přitom zákony ČR a práva protistran a uzavřených smluvních vztahů"
6,17,yes,"Ano, město může ve svých prostorách aktivněji podporovat osvětu a zdravý způsob života"
7,17,yes,"Je chybou současného vedení radnice, že připouští tento stav, kdy se každou chvílí mění vzhled a podoba dálnice a obchvatu Českých Budějovic"
8,17,yes,"Ano, město české Budějovice si zaslouží moderní Vlakové nádraží a historicky zdařilou rekonstrukci budovy a prostor. Mělo by hledat i takové formy financování, aby to co nejméně zatížilo náš rozpočet. Na druhou stranu je třeba si uvědomit, kdo s budovou nakládá."
9,17,no,"Vstupem do politiky jednoho občana nemohou být omezována práva a diktována povinnosti  jiných občanů ať jsou to blízcí rodinný příslušníci. Ať se toto stane dobrovolný a volič si pak řekne, jak který politik s ním hraje fair. Za sebe nemám problém zveřejnit své majetkové přiznání"
1,1,no,
10,1,no,
11,1,no,
12,1,no,"Myslíme si, že by sníh mělo odklízet město, tedy městský holding, který chceme vytvořit."
13,1,no,
14,1,no,
15,1,no,
16,1,no,
17,1,no,
18,1,yes,
19,1,yes,
2,1,no,"Myslíme si, že se má působení heren omezit a soustředit do určité oblasti."
20,1,no,
21,1,yes,
22,1,yes,
23,1,no,
3,1,no,
4,1,yes,
5,1,yes,
6,1,yes,
7,1,yes,
8,1,no,
9,1,yes,
1,11,no,Jsme proti financování letiště z městských prostředků.
10,11,yes,To již existuje.
11,11,abstain,"Iniciujeme vytvoření stálé expozice historie města, jejíž spučástí bude i koněspřežka. Budeme podporovat festival koněspřežky. Její obnova pro nás není prioritní."
12,11,no,Město by mělo chodníky uklízet samo.
13,11,yes,Každoroční expozice ve veřejném prostoru - nejen na náměstí - chceme zachovat.
14,11,no,"Jsme ochotni jednat o změně systému tak, aby více motivoval ke třídění odpadu a jeho menší produkci."
15,11,abstain,Jsme ochotni diskutovat o jednosměrné okružní trati v centru města.
16,11,no,"Náměstí Přemysla Otakara II. by mělo být využíváno pouze ke krátkodobému parkování, většina aut by měla z centra zmizet. Podporujeme linku MHD na náměstí. Chceme zavést nízkoemisní zónu v širším centru."
17,11,no,"Chceme, aby i mimobudějčtí maximálně využívali hromadnou dopravu. Prozkoumáme možnost zavedení bezplatné MHD do budoucna. Po kraji budeme požadovat součinnost při vytváření IDS."
18,11,no,"Kamery neřeší příčiny kriminality, nedokáží zabránit jejímu spáchání a často nepomáhají ani jejímu objasnění. Preferujeme více strážníků v ulicích."
19,11,no,MHD dostačuje.
2,11,yes,"Herny mají zavřít do konce letošního roku, nehodláme na tom nic měnit. S přílivem heren se bohužel budou muset vypořádat okolní obce."
20,11,yes,
21,11,yes,"Ti se mohou starat například o úklid města. To tím pomůže snížit nezaměstnanost a město bude mít úklid, který nezvládá vymáhat po soukromé firmě, pod kontrolou."
22,11,no,Chceme se raději zaměřit na přívětivost veřejného prostoru. K propagaci stačí dobře využívat stávající prostředky.
23,11,abstain,Chceme se zaměřit na infrastrukturu pro cyklisty a MHD. Nebudeme nijak brzdit ani přiměřenou a promyšlenou výstavbu nových silničních staveb.
3,11,abstain,"Preferujeme rozšíření KD Slavie. Nepodařilo se sehnat investora a město si nemůže dovolit financování z vlastních prostředků, pochybnosti byly i o umístění Rejnoka."
4,11,yes,"Stromy na náměstí podporujeme, jsme otevřeni diskusi o jejich podobě."
5,11,yes,"Město již smlouvy zveřejňuje. Budeme prosazovat, aby se tato povinnost rozšířila i na podniky s jeho vlastnickým podílem."
6,11,yes,"Nevkusná reklama zejména v historickém centru je nejen ošklivá a obtěžující, ale také poškozuje turismus a tím i podnikání jiných osob."
7,11,yes,"Odmítáme stavbu hlinského přivaděče, dva přivaděče stačí."
8,11,abstain,Město by mělo spolupracovat se SŽDC a investovat do rekonstrukce přednádražního prostoru.
9,11,abstain,"Za sebe majetková přiznání zveřejníme. Nemyslíme, že to vyřeší místní klientelismus a korupci."
1,15,no,"Magitrát v žádném případě nemůže nic investovat. Je to úřad. Pokud hovoříte o prosředcích  na dostavbu letiště, je nutné přípomenout, že akciová společnost, která letiště vlatní a může do něho investovat je z 50 % města ČB, z 50 % Jihočeského kraje. To na okraj. Jsme proti dostavbě letiště a vůbec nepodporujeme jeho existenci v ČB. Je to projekt, který není ekonomiky odůvodnitelný a hlavně, došlo by ke značnému zhoršení životního prostředí v ČB.  S letištem je spojena další investice - čtyřproudová silnice přes sídliště Máj a proti té jsme kategoricky. Letiště je tunel na veřejné prostředky, stejně jako splavnění Vltavy a další megalomanské projetky."
10,15,abstain,"Na tuto otázku nemáme jednotný názor. Zřejmě by to mohlo být rozumné, nevime však, kolil by to stálo a kdy by zodpovídal za financování a údržbu systemu."
11,15,no,V žádném případě. Je to další z nesmyslných investic.
12,15,abstain,"Myslíme si, že většina občanů úklid sněhu provádí před svými domy bez nároku na finanční odměnu. Na druhou stranu od města ČB nesklízí žádný vděk ani ocenění, a to by se mělo změnit. Každopádně zákon hovoří jasně, že ten, kdo za to zodpovídá je právě město."
13,15,yes,"Asi ano, nemáme na to vyhradněný názor."
14,15,yes,"Vzhledem k tomu, že svoz a likvidací komunálního odpadu provádí soukromá firma, jsme přesvědčeni o tom, že tento směr je dávno překonán. Náklady na tento systém narůstají. Občané to však kontrolovat nemohou a svým způsobem ani zastupitelé, protože ve firmě má město ČB minoritu. Ostatně privatizace tzv. Technických služeb byla a je cestou značných finačních nároků na rozpočet města a nechápu, proč s tím zastupitelé už dávno nic neudělali. Zrušení poplatku by určitě ulehčilo rodinným rozpočtům, což podporujeme."
15,15,no,"Protože nevíme, o které linky by se jednalo, nepodporujeme tento záměr. Ostatně nekoncepční řešení v městské hromadné dopravě existují, namátkou zmiňujeme trolejbus č. 1."
16,15,no,Spíše omezen.
17,15,no,"Vzhledem k tomu, že údaj o trvalém pobytu je záležitost evidence obyvatel, nedovedeme si představit, jak by to kdokoliv kontroloval a uvedl z život. Je to nesmysl."
18,15,no,"Nejsme zastánci kamer. Z vlastní zkušenosti víme, že přesto že jsou v lokalitě kamery umistěny, je to neprůkazné. Daleko lepší by byla osobní přítomnost městské policie v ulicích a nejen kontrola a pokutování parkujících a řidičů v centru města."
19,15,no,Nevidíme k tomu žádný důvod. MHD je dostatečný dopravní prostředek na katastru města.
2,15,yes,"Nevidím žádný důvod pro exitenci tohoto druhu podnikání, které zásadním způsobem zasahuje do života rodin."
20,15,yes,"Asi ano, Ekonomiku letního kina však neznáme, proto jsme v tomto ohledu opatrní. Zřejmě by to rozpočet města nezruinovalo."
21,15,yes,"Město ČB by mělo vzít na sebe mimo jiné otázku zaměstanosti obtížně nebo dlouhodobě nezaměstnaných občanů. Jednalo by se o práce na úklidu města, údržbě zeleně a při dalších činnostech."
22,15,abstain,"Nevíme, kolik město investuje do podpory této aktivity. Je to však pole, které je vhodné pro soukromé aktivity občanů. Pokud se týká reprezentační role města, mělo by město k finanční podpoře přístupovate obezřetně."
23,15,no,"Z dikce otázky není zřejmě, co má tazatel na mysli.  I nfrastuktura je sice hezká věc, je však nutné řešit socíální a životní problémy občanů města tak, aby nebyli nuceni se z města stěhovat a aby měli v ČB ""jistotu domova."""
3,15,no,"Projekt je megalomanský a ekonomiky a provozně nerealizovatelný. Je třeba si položit otázky - kdo projekt invetičně zajistí a hlavně dále, kdo bude zodpovědný za provoz a kdo tento provoz bude financovat ?  Pro město ČB je projekt likvidační, ale doufám, že se najde v zastupitelstvu města dostatek lidí, kteří budou stát na zemi a ne se vznášet v oblacích."
4,15,yes,"Vzhledem k tomu, že z Nám. Přemysla Otakara II je v současné době hlavně parkoviště, je dle našeho názoru nezbytně nutné tento parkovací trend přehodnotit a náměstí udělat zase náměstím, včetně zeleně."
5,15,yes,Samozřejmě. Město nepracuje s tajnými informacemi.
6,15,yes,"Žádná svoboda nesmí omezovat svobodu někoho jiného, v tomto případě právo na čisté životní prostředí. Kromě toho reklamy město spíše hyzdí."
7,15,yes,"V rozumné míře. Vzhledem k tomu, že českobudějovickou  veřejnost níkdo neseznámil s konkrétním projektem zejména obchvatu města, rádi bychom si ho prostudovali a možná přehodnotili některé nesmyslna a drahá řešení - např. tunel v Pohůrce..."
8,15,yes,"V tomto případě se domnívám, že tyto prostředky by byly účelněji vynaloženy než prostředky do černé díry, kterou je např. letiště nebo splanvnění Vltavy a dašlí. Objetk nádraží je historicky cenný a město by na jeho rekonstrukci přispět mělo. Železnice tady existuje staletí."
9,15,yes,Je to opatření proti místně laděné korupci.
