vote_event_id,voter_id,option,explanation
21,9,yes,"Naše odpověď je uvedena v tom smyslu, že podpora musí mít transparentní systém. Ten jsme v roce 2012 navrhli. Každý, kdo v této oblasti vyvíjí činnost, ví, že všechny kluby mají nezbytné náklady ke své činnosti. Navrhli jsme, aby tyto byly formou VFP hrazeny. Podle možností města to bude vždy nějaké procento, např. 60 %. To byl náš návrh pro rok 2014. V tomto smyslu by byl systém spravedlivý a v tomto smyslu by také byla podpora preferovaných sportů nižší. Zbytek financí si musí kluby zajistit jiným způsobem, např. příspěvky členů."
22,9,abstain,"Neznáme technický stav stadionu. Je-li ho potřeba opravit, musí být oprava zařazena do rozpočtu. Na to měl pan Pospíšil jako náměstek dost času. V současné době je to pouze předvolební tah za peníze města."
23,9,yes,"město má volné prostory (Komenská), které nejsou využity, nechápeme, proč této příležitosti nevyužilo."
24,9,yes,"I s tímto krokem počítáme, jde o paralelní opatření se zřízením oboru kultury..."
25,9,yes,Audit by měl odhalit nehospodárné nakládání s financemi i majetkem. Příkladů je dost
26,9,abstain,
27,9,no,"Územní plán se nevypořádal s připomínkami občanů, které byly včas předány pořizovateli."
28,9,no,"Domovní správa se má starat o bytový fond a s tím související záležitosti. KaSC je specifická činnost v oblasti kultury a společenského života. Nechť se využijí synergické efekty při správě budovy, opravách, zajištění energií a pod., řízení obsahové stránky musí být samostatné a tím pádem transparentní"
29,9,yes,"Uvedená smlouva s TK+ není o marketingu, ale o sponzoringu. V rámci výběrového řízení mělo město vyhlásit soutěž o projekt řízení marketingu města a vybrat nejlepší. Z podmínek provedené soutěže plyne, že byla ušita na míru již prováděným akcím."
3,9,no,
30,9,yes,
31,9,yes,"máme tento krok v programu, Jde o prohlášení OD DONA za kulturní památku a zde zřídit muzeum. Je potřeba jednat s vlastníkem o možných synergických efektech takového postupu. Jistě by tomu rozuměl, neboť takové řešení by přilákalo zákazníky"
32,9,yes,Dvě unimo buňky za 3 miliony je sktečně silná káva. nemohou to ospravedlnit ani tzv. inženýrské sítě. Považujeme tuto akci za tunel.
33,9,abstain,V rámci našeho 1. bodu programu provedeme analýzu potřebných změn
34,9,yes,jako kandidát na primátora to považuji za samozřejmé
35,9,abstain,"dá se o takovém kroku uvažovat u členů rady, případně u členů spravních orgánů městských společností. Nejsme však zastánci paučálního řešení."
36,9,yes,
37,9,no,KOntrola je zajištěna městským rozpočtem. Považujeme za vhodnější vztahovat data o plnění (a to až na jednotlivé faktury) vztáhnout k položkám rozpočtu. Současně je zapotřebí vybudovat vícekriteriální přístup do databáze informací.
38,9,yes,námitky odpůrců nejsou relevantní. Tyto problémy lze řešit
39,9,yes,
4,9,no,
40,9,abstain,je zapotřebí nejdříve vyhodnotit jak kamery plní svou funkci a na kterých místech je třeba doplnit
41,9,abstain,"I o tomto problému uvažujeme v našem programu, je zapotřebí situaci analyzovat a potom řešit."
42,9,no,jedná se o zásah do soukromého podnikání ostatních sběren. Problém je třeba řešit regulací a podmínkami výkupu.
5,9,abstain,vždy by se měla brát v úvahu konkrétní záležitost
6,9,abstain,
7,9,no,
8,9,no,
9,9,yes,
1,7,yes,
10,7,yes,
11,7,yes,
12,7,yes,
13,7,yes,
14,7,yes,
15,7,yes,
16,7,yes,
17,7,yes,
18,7,yes,
19,7,yes,
2,7,no,Je však nutné provést odborné posouzení stavu budov a s péčí řádného hospodáře následně rozhodnout.
20,7,yes,
21,7,yes,
22,7,no,Je třeba provést odborné posouzení stavu zimního stadionu a následně s péčí řádného hospodáře rozhodnout o nutnosti či výši investice.
23,7,yes,
24,7,yes,
25,7,yes,
26,7,no,
27,7,yes,
28,7,no,
29,7,yes,
3,7,no,
30,7,yes,
31,7,yes,
32,7,yes,
33,7,yes,
34,7,yes,
35,7,yes,
36,7,yes,
37,7,yes,
38,7,yes,
39,7,no,
4,7,no,
40,7,yes,
41,7,yes,
42,7,yes,
5,7,yes,
6,7,yes,
7,7,no,
8,7,no,
9,7,yes,
1,6,no,Je ovšem potřeba regulovat umístění heren a zajistit v jejich okolí bezpečnost.
10,6,yes,Je potřeba ale specifikovat věcnost příspěvků.
11,6,yes,
12,6,yes,
13,6,no,
14,6,yes,
15,6,yes,
16,6,no,"Myšlenka dobrá, ale nemá ji realizovat město, nýbrž soukromá iniciativa."
17,6,yes,
18,6,no,Chceme ovšem zvýšit význam osadních výborů.
19,6,yes,
2,6,no,
20,6,yes,
21,6,yes,
22,6,yes,Ovšem až po realizaci celé řady potřebnějších investic.
23,6,yes,
24,6,yes,
25,6,no,Prověřit se mají jen problematické oblasti a ty o to důkladněji.
26,6,yes,
27,6,no,Již ZM vyhlásilo 1. změnu UP.
28,6,yes,
29,6,yes,
3,6,no,
30,6,yes,
31,6,yes,Např. poskytnutím prostor soukromým provozovatelům.
32,6,no,Otevírací doba je rozšířena.
33,6,no,Jeden den v týdnu chceme rozšířit do 18h.
34,6,yes,
35,6,no,
36,6,yes,
37,6,yes,
38,6,yes,
39,6,no,
4,6,no,
40,6,yes,
41,6,no,
42,6,yes,
5,6,yes,
6,6,no,"Jedná se o bohulibou myšlenku, kterou lze těžce uvést do praxe, aniž by docházelo k vysypávání odpadků mimo popelnice."
7,6,yes,
8,6,no,
9,6,yes,
1,1,no,"částečne omezit, vytlačit herny z centra města"
10,1,no,
11,1,yes,
12,1,no,
13,1,yes,
14,1,no,
15,1,yes,
16,1,yes,
17,1,yes,
18,1,no,
19,1,no,
2,1,no,"zachovat a použít pro soc. bydlení/ halabyty, startovací byty, dům pro matky s dětmi, ubytovna"
20,1,no,
21,1,yes,
22,1,yes,
23,1,no,
24,1,yes,
25,1,no,
26,1,no,
27,1,yes,
28,1,yes,
29,1,abstain,
3,1,no,
30,1,yes,
31,1,no,
32,1,yes,hlavně není značení a uprava provozní doby
33,1,yes,
34,1,no,
35,1,no,
36,1,no,
37,1,no,
38,1,yes,
39,1,no,
4,1,no,zřízení časových jízdenek
40,1,no,
41,1,yes,
42,1,no,
5,1,no,
6,1,yes,
7,1,no,Je nesprávny polpatek jak pro děti tak i pro despělé.
8,1,no,
9,1,no,
1,5,yes,
10,5,yes,"ano, ale omezeně, krátká, heslovitá vyjádření, např.ůOkénko pro občany na 1 A4"
11,5,yes,
12,5,abstain,"Nemáme jednotný názor, myslíme si, že by to občané nevyužívali a je to administrativně náročné"
13,5,yes,
14,5,yes,"Určitě k rozhodujícím bodům jednání, celý záznam by nikoho nezajímal"
15,5,yes,pár anonymních a sprostých názorů v dnešní době přežijeme
16,5,yes,
17,5,yes,"Jsme pro jednotné stánky, vzhledově uspořádané"
18,5,no,"Zastupitelé z jednotlivých částí města jsou zvoleni a mají možnost ovlivňovat dění, existují osadní výbory a ty na Zastupitelstvo chodí"
19,5,yes,
2,5,no,"Nutno provést analýzu statiky, možnost využití, až pak radikální řešení zbourání"
20,5,yes,Toto vidíme jako největší současný problém a selhání CSSD a ODS jako koaličních partnerů ve 3 volebních cyklech
21,5,abstain,"Já osobně říkám na, ale jsem v menšině"
22,5,yes,
23,5,yes,"Ano, jednoznačně. Osobně jsem na Zastupitelstvu za to bojoval, marně"
24,5,yes,
25,5,no,"Myslíme si, že je to zbytečné. Vynaložené prostředky by dle našeho názoru nebyly účelně vynaloženy."
26,5,no,Měl by začínat u ben.pumpy na kruhovém objezdu v Olomoucké ulici a končit na kruhovém objezdu v Domamyslicích
27,5,no,Nebyly vyslyšeny připomínky od občanů a vadí nám nevyřešené centrum města
28,5,no,Byli jsme zásadně proti tomu a doba nám dá za pravdu
29,5,abstain,"Nemáme ucelené informace, proto nejednotnost v našem týmu"
3,5,abstain,Nemáme dost informací k adekvátní a rozhodné odpovědi
30,5,abstain,Nemáme relevantní informace
31,5,yes,"Prostějov je či bylo město módy, proč ne?"
32,5,yes,"WC ano, ale za menší peníze a s delší otevírací dobou"
33,5,yes,
34,5,no,V tomto rel.malém městě je to zásah do soukromý a zbytečný. Přinesl by více škody jako užitku.
35,5,no,viz 34
36,5,yes,
37,5,yes,"ano, ale jen omezeně, a to zejména do investic a stav.projektů a inv.oprav a rekonstrukcí"
38,5,yes,
39,5,yes,
4,5,no,"Co je zadarmo, nikdo si to neváží. Souhlasíme se seniorskými slevami a slevy pro děti do škol"
40,5,yes,Zejména opravit a zprovoznit stávající
41,5,yes,
42,5,yes,
5,5,yes,"Referendum k důležitým stavbám, např. bourání kult.domu"
6,5,yes,
7,5,no,Zrušení poplatků je populismus
8,5,abstain,Nemáme dostatek informací k rozhodnutí
9,5,yes,
1,12,yes,v každém případě omezeny
10,12,yes,existuje redakční rada - měl by v ní zasedat nezávislý zástupce občanů
11,12,yes,"střed města je dnes""mrtvý"""
12,12,abstain,"jsme v zastupitelské demokracii - existuje řada instrumentů, jak zjistit a respektovat názor občanů"
13,12,yes,"jednoznačné ano, viz zákon o obcích"
14,12,yes,"zasedání jsou veřejná, není důvod je nezaznamenávat"
15,12,yes,i na poli roste plevel a přesto tam nepřestanete pěstovat pšenici
16,12,no,pořádat by měli farmáři... a město pak vycházet vstříc
17,12,no,
18,12,no,Držovice jsou specifický případ (nákupní zóna na jejich území)
19,12,abstain,Existují právní nejasnosti takového postupu - např. souhlas protistrany. Byrokratická a finánční náročnost v tom hraje marginální úlohu.
2,12,abstain,devastace vykazuje známky záměru
20,12,yes,"v otázce i popisu jsou nepřesnosti, ale platí ano."
21,12,abstain,v každém případě by měla být vymezena jasná pravidla pro nakládání s veřejnou finanční podporou-v některých něstech již byl přijat transparentní systém
22,12,abstain,ZS je průběžně modernizován. Město jej de facto bezúplatně předalo a s odstupem znovu za nemalý peníz odkoupilo.
23,12,no,"zcela nedávno jsme ZŠ rušili.. děsí mě ""konkurenceschopnost na úrovni ZŠ"". Navíc odmítám posilování vlivu církve ve společnosti a za přispění společnosti"
24,12,yes,jednoznačně ano
25,12,no,"město svou účetní závěrku musí nechat auditovat. Navíc audity neodhalí to, co vedlo k formálně správným postupům"
26,12,no,
27,12,no,Již v době schválení byly avizovány změny.
28,12,no,důvody pro zrušení považuji za zástupné
29,12,abstain,otázka není aktuální - je nutné se jí zabývat v době před vypršením platné smlouvy
3,12,abstain,"jedna moderní spalovna již existuje, neznáme analýzu, resp. záměry v této oblasti"
30,12,yes,"nezbytný krok, s admin. náročností to nesouvisí."
31,12,abstain,"v současné době asi není aktuální - averze vůči likvidaci pýchy PV, je veliká"
32,12,yes,"ne špatný krok, ale špatně realizovaný krok-de facto nejde o veřejné WC (bez pětikčky máte smůlu, stejně tak ve dnech a časech kdy není ""open"""
33,12,yes,asi ano
34,12,no,zveřejňován by měl být pouze příjem primátora
35,12,no,není důvod
36,12,yes,"asi ano, úřední deska je sice zákonná, ale de facto obtížně použitelná forma"
37,12,abstain,asi ne-důvodem jsou právní konsekvence
38,12,yes,určitě ano více zeleně a přírody do intravilánu
39,12,no,
4,12,no,zdarma navrhujeme děti do 18 let a občany nad 65 let
40,12,no,
41,12,abstain,město samo tento problém nevyřeší - je nutná návaznost na zákonné normy
42,12,no,existují jiné možnosti způsobu výkupu
5,12,yes,znát názor většího vzorku občanů je žádoucí
6,12,yes,"odpady budou problém, trend je zcela zřejmý"
7,12,no,jde o účelový volební trik
8,12,no,blízká budoucnost tento problém vyřeší
9,12,no,tento požadavek nebude moci být důsledně dodržen-rada musí projednávat i akutní záležitosti
