vote_event_id,voter_id,option,explanation
6,12,yes,"Na prvním místě jednoznačně české nápisy, cizojazyčné až jako druhé v pořadí, menší."
7,12,yes,"Zajištění startovacího bydlení pro mladé, možnosti studia a pracovní příležitosti. Oslovení okolních malých obcí s nabídkou připojení k městu a aktivní práce v tomto směru."
8,12,no,
9,12,no,
1,9,yes,"Již teď platí obě jmenované skupiny v K.Varech 1,-- Kč denně! U důchodců by sleva mohla začít platit od nástupu do důchodu."
10,9,no,"Developeři se představili s návrhem dalšího ""mrtvého města"". Postavit zde restaurace, drahé byty a galerie či výstavní prostory je možná pěkné, ale když  není ve městě kupní síla, těch pár návštěvníků za rok to nezaplatí."
11,9,yes,"Ano, to by mělo být jako jeden z hlavních bodů všech kandidujících."
12,9,no,
13,9,yes,"Ano, nechť jsou trestáni zodpovědní a nikoliv město!!"
14,9,yes,"Myslím si, že komunální politika je především o lidech. A K.Vary jsou vesnice s teplou vodou (tento termín používám velmi ráda), kde se skoro všichni znají."
15,9,yes,"Ono už je asi 3 roky zveřejňuje a mne by zajímala návštěvnost těchto stránek když i zastupitelé se často táží na věci, které jsou zde zveřejněné."
16,9,yes,Hokej není jediný sport.
17,9,abstain,"Stačí, když se budou využívat stávající, ale i s těmi dopady. Ne aby uprostřed města byl nehorázný nepořádek, který vzniká pod dohledem kamer! Mám na mysli okolí Tržnice."
18,9,no,Neumím si představit z jakých finančních zdrojů se bude platit skládkovné a samotný svoz!
19,9,yes,"Klidně, jen nevím kdo do nich bude nahlížet. Pokud to bude jak se smlouvami, je to ztráta času lidí, kteří to na stránky zadávají."
2,9,yes,"V posledních letech se tak i stalo, opravilo se mnoho chodníků i silnic, ale pořád je to málo."
20,9,no,To si pak nedáte pivo ani na zahrádce před restaurací.
21,9,no,"Doklad je právě výše zmíněná Tržnice a její okolí. Zde se schází denně parta bezdomovců, obtěžují, jsou sprostí, pijí, močí i kálí v okolí, zůstávají po nich prázdné obaly od alkoholu a MP nic nezmůže."
3,9,yes,Vždyť nejvíc občanů bydlí právě v okrajových částech - střed města jsou lázně a víceméně bez karlovaráků.
4,9,no,"Myslím, že díky organizacím, které spravují městskou zeleň jsou na tom K. Vary poměrně dobře."
5,9,yes,"K tomu není co dodat, snad jen v mezinárodních lázních ponechat kasina."
6,9,yes,
7,9,yes,"Otázka je jak. Musela by se zde najít práce pro mladé, pro absolventy, ... byty, které budou vyhovující a zároveň finančně dostupné."
8,9,abstain,"Nevím, zda nebude zápis svazující až moc!"
9,9,yes,"Vždyť je stejně většina obchází. Povolenku dostane navíc každý, kdo si zažádá a nějakým způsobem zdůvodní."
1,7,yes,
10,7,no,
11,7,yes,
12,7,no,
13,7,yes,
14,7,yes,
15,7,yes,
16,7,yes,
17,7,yes,
18,7,no,
19,7,yes,
2,7,yes,
20,7,no,"Takové opatření nemá účinek, půjde pouze proti takovým vrstvám občanům, na kterých je jakákoliv sankce nevymahatelná."
21,7,yes,
3,7,yes,
4,7,yes,
5,7,no,"Karlovy Vary jsou lázeňskou a turistickou destinací, kasina (registrovaná ministerstvem financí) do města historicky patří jako ďoplňková služba návštěvníků a lázeňských hostů."
6,7,yes,"Stačí, když budou všechny jazyky, včetně češtiny, rovnocené."
7,7,yes,Má k tomu však velmi omezené prostředky.
8,7,yes,"Současné vedení města je lídrem přístupových jednání v rámci 16 evropských měst. Tento vstřícný přístup přišel teprve po volbách 2010, dříve byl přístup města zdrženlivý až negativní."
9,7,no,"Naopak, lázeňské území je dopravně přetíženou a potřebuje účinnou regulaci."
1,6,no,Stávající cena celoroční předplatné jízdenky v K.Varech pro tyto kategorie obyvatel 365 Kč ročně - tzn. 1 Kč denně je určitě dostupná a rádi bychom ji zachovali i nadále.
10,6,no,"Radnice určitě nemůže nařizovat co má developer a za kolik postavit, nicméně musí výstavbu korigovat v návaznosti na územní plán, architekturu daného území, dopravní obslužnost atd."
11,6,abstain,Na stranu jednu by bylo dobré aby se město podílelo na výstavbě tzv. startovacích bytů - zejména pro mladé. Na stranu druhou musíme vycházet z finančních možností města a také možnosti úpravy stávajícího bytového fondu města.
12,6,no,"Strategické rozhodnutí, že si chce město AL ponechat a zachovat tak přístup k lázeňské péči i občanům města, již bylo v tomto volebním období učiněno.  Aby se podařilo zastavit propad AL do červených čísel a dále AL provozovat a rozvíjet je nutné v nejbližší době sehnat strategického partnera nebo zajistit dotaci z evropských nebo státních fondů. Na základní tezi se již v nedávné době začalo pracovat."
13,6,yes,Ano a město již některé kroky v rámci svým pravomocí a možností učinilo.
14,6,yes,
15,6,yes,"Rozhodně ano a myslíme si to od samého počátku co vznikla v K.Varech TOP 09. V této oblasti jsme byli velmi aktivní a vše se v Karlových Varech již čtyři roky dělá. Šli jsme daleko dál a zveřejňujeme i informace o přidělených dotacích do sportu, kultury a  v dalších oblastech. V této činnosti chceme pokračovat i v následujícím volebním období."
16,6,abstain,"Víme že HC Energie je v současné době top sportovním klubem v K.Varech a zejména na utkání extraligy mužů se chodí bavit velké množství obyvatel města a je proto dobře, že město tento klub podporuje. Nicméně jestli je stávající výše podpory vysoká a je nutno snížit se vedou velké diskuze např. i s ohledem na dotace ostatních sportovních klubů v K.Varech."
17,6,yes,V případě že to dovolí městský rozpočet i úřad na ochranu osobních dat.
18,6,no,"Náklady na sběr a svoz komunálního odpadu město stojí  35 milionů  ročně. „Technicky je samozřejmě možné, aby je uhradilo město a ne občané – znamená to ale najít v rozpočtu dalších pětatřicet milionů korun.  Kromě toho, do budoucna se má nakládání s odpadem razantně změnit, bude maximálně omezeno skládkování odpadů a bude muset být nahrazeno jejich recyklací, či spalováním."
19,6,yes,
2,6,yes,"Ano - ovšem je nutno vycházet z finančních možností města, přesto se v posledním volebním období podařilo prosadit jeden z největších objemů financí do této oblasti za porevoluční období."
20,6,yes,Pokud je to v pravomoci města nejsme určitě proti.
21,6,yes,"Myslíme si, že ano, nicméně každopádně není tato starost 100% a je třeba  pracovat na dalším vylepšování služeb MP."
3,6,yes,Ano - ale je to opět spjato s finančními možnostmi města. V tomto ohledu je nutno se co nejvíce zaměřit na získávání dotačních financí ač už státních nebo evropských fondů - tak jak se to například naposledy povedlo s dotací do obnovy čtvrtě Stará Role.
4,6,yes,"Ano - vždyť K.Vary jsou lázeňským městem posazeným do krásné přírody a rozvoj a údržba zeleně patří k profilu města. Nicméně i zde je nutno říci, že v této oblasti již město nezanedbatelné prostředky vynakládá."
5,6,no,"Úplný zákaz hazardu není tak jednoduchý. Na jedné straně by okamžitý zákaz heren byl zřejmě příčinou přechodu těchto aktivit do nekontrolovatených soukromých klubů a na straně druhé jsou příjmy z hazardu nezanedbatelnou složkou městského rozpočtu přičemž na těchto penězích je dnes závislé množství sportovních klubu a kulturních a institucí. Pokud by o peníze přišly, musely by některé z nich ukončit činnost. Je otázkou, zda by se tak neotevřel prostor pro závislosti daleko horší a to především u mládeže"
6,6,yes,"Téma cizojazyčných nápisů hýbe Karlovými Vary již řadu let. Asi nenaleznete stranu, která by tento nešvar schvalovala. Doposud však magistrát neměl v ruce žádný účinný nástroj, který by umožnil situaci řešit. Není žádným tajemstvím, že právě TOP 09  byla v červnu letošního roku prostřednictvím svých poslanců předkladatelkou novely zákona o reklamě, který by mohl být konečně tím účinným nástrojem pro regulaci cizojazyčných nápisů obecně."
7,6,yes,"Aby zejména mladí lidé neopouštěli město potřebují zejména rozumné bydlení, slušnou práci za odpovídající peníze a dostatečné vyžití. Na to, aby si mladí mohli pronajmout, nebo koupit byt, jsou zase třeba peníze. Čímž se dostáváme zpět k dostatku slušné práce. Město nová místa nemůže vytvořit, ale může připravovat podmínky k tomu, aby je vytvořil soukromý sektor. Město musí vytvářet podmínky pro firmy a podnikatele, aby mohli zřizovat nová pracovní místa a pro všechny občany rozumné kulturní, sportovní a další vyžití, samozřejmě včetně dostatku předškolních a školních míst a dalších služeb, které městu musí zařizovat."
8,6,yes,Ano - a může to městu do budoucna přinést nový marketinkový a ekonomický přínos.
9,6,no,Díky specifikaci dopravní obslužnosti lázeňského území je nutno zamezit narůstání vjezdu automobilů. Řešením do blízké budoucnosti by mohlo být konečně vybudování parkovacích domů v uvedených lokalitách.
1,1,no,Skrze veřejné prostředky nesmíme nikoho diskriminovat.
10,1,yes,"Investují své peníze, tak by si o nich také měli rozhodovat."
11,1,no,Město není realitka a jeho účelem není nikomu zřizovat bydlení.
12,1,yes,"Město by nemělo držet nemovitosti, pro které nemá využití."
13,1,yes,"Město není orgán činný v trestním řízení ani nezávislý soud, tak se nemůže více snažit, než že poskytne všechny podklady k tomuto výběrovému řízení a zveřejní je."
14,1,yes,
15,1,yes,
16,1,yes,
17,1,yes,"Ano, ale nesmí suplovat práci strážníků. Měly by být podporou na nebezpečných místech."
18,1,no,
19,1,yes,
2,1,yes,Město by mělo alokovat více zdrojů do údržby ulic na úkor jiných výdajů (např. dotací).
20,1,no,
21,1,no,Strážníci se zbytečně věnují udělování pokut a působí spíše jako hlídači parkovišť než strážci bezpečnosti a pořádku.
3,1,yes,Město by mělo investovat do všech čtvrtí rovným dílem.
4,1,yes,"Bude-li se město nadále rozvíjet, mělo by být pamatováno i na rozvoj a údržbu zeleně. Současný stav je uspokojivý a další investice nepotřebuje."
5,1,no,O případném plošném zákazu mohou rozhodnout pouze sami občané v referendu.
6,1,no,"Jediný, kdo o tomto pravidlu rozhoduje, je trh. Je rizikem každého podnikatele, jaké komunikační prostředky používá."
7,1,yes,"Snížíme poplatky a daň z nemovitosti, abychom zlevnili život ve městě."
8,1,abstain,O vstupu do UNESCO by měla být vedena diskuse a rozhodnout by měli samotní občané.
9,1,yes,Přísná regulace brzdí rozvoj lázní.
1,5,no,"Obě věkové skupiny by měly mít snížené jízdné, ale mírný poplatek si mohou dovolit"
10,5,no,
11,5,no,Levné byty na okrajích Varů již jsou
12,5,no,
13,5,yes,"Město by vůbec mělo být důsledné ve věci řešení kauz typu losovačka, prodej golfového hřiště a prodeje dalších objektů pod cenou"
14,5,yes,
15,5,yes,
16,5,yes,
17,5,yes,
18,5,no,
19,5,yes,
2,5,yes,"Ano, a preferoval bych chodníky"
20,5,abstain,
21,5,no,
3,5,yes,
4,5,yes,Hlavně v okrajových částech na to nejsou peníze
5,5,yes,Mohlo by zůstat cca 5 kasin pro bohaté v lázeňské čtvrti
6,5,yes,
7,5,yes,Je to otázka atraktivity města a to je opravdu kardinální záležitost pro budoucnost města
8,5,yes,
9,5,yes,
1,2,yes,
10,2,no,
11,2,abstain,
12,2,no,
13,2,yes,
14,2,yes,
15,2,yes,
16,2,abstain,
17,2,no,
18,2,no,
19,2,yes,
2,2,yes,
20,2,abstain,
21,2,no,
3,2,yes,
4,2,yes,
5,2,abstain,
6,2,yes,
7,2,yes,
8,2,yes,
9,2,yes,
