vote_event_id,voter_id,option,explanation
17,2,yes,"Podle zákona č. 309/1999 Sb. o Sbírce zákonů a o Sbírce mezinárodních smluv se vyhlašují všechny mezinárodní smlouvy - jediná výjimka je tam, když se to týká jen omezeného okruhu právnických či fyzických osob, tak se tam uvede pouze informace o ní, a kde může každý do ní nahlížet a činit z ní opisy.  Vzhledem k tomu, ze k prezidentovi se mezinárodní smlouva dostane až na  konci ratifikace po projednání v Parlamentu, které je veřejné, tak si nedokážu představit, jak by se ke mě dostala neveřejná smlouva. "
18,2,yes,
19,2,yes,ČR by ale měla na porušováni lidských práv v těchto zemích nekompromisně upozorňovat a vyžadovat lidsko-právní doložky k obchodním smlouvám s těmito zeměmi.
2,2,yes,"Máme si plnit naše závazky v rámci sil NATO. To, že se boj s terorismem a jeho příčinami neodehrává (naštěstí) na území ČR neznamená, že nemáme povinnost se ho aktivně účastnit.  "
20,2,yes,Ochrana lidských práv se stala vlajkovou lodí naší zahraniční politiky a měli bychom v tom být konzistentní a i důslední.  
21,2,no,Stát má povinnost zajistit bezpečné dodávky energií a současně dbát na snižování environmentálního zatížení. Je rozumné orientovat se na mix s vysokým podílem zelené energie. Stavba dalších bloků Temelína je navíc vysoce nákladná. 
22,2,yes,
23,2,no,"Prezident by měl hledat řešení, které zaručí maximální stabilitu státu. To nemusí být vždy automatické jmenování předsedy nejsilnější strany."
24,2,yes,
25,2,yes,
26,2,no,
27,2,yes,Navíc by se měla výrazně zpřísnit pravidla pro umístění herních automatů.
28,2,yes,Rozhodovat by měla profesionalita a morální integrita kandidáta.
29,2,no,
3,2,yes,
30,2,yes,"Prezident má pravomoc určit podmínky pro sjednání smlouvy. Respektovala bych pak jednoznačný souhlas obou komor parlamentu. Výjimkou by mohla být jen extrémní situace, například zjevná protiústavnost, či hrozba významného poškození zájmů České republiky zásadní neodůvodněné  omezení občanských svobod či jiné extrémně závažné důvody, které bych samozřejmě také veřejně komunikovala. "
31,2,yes,
32,2,yes,"Prezident by měl vytvářet platformu pro nalezení konsenzuálního stanoviska v zahraničně politických záležitostech. Tato shoda má být nalezena nejdříve uvnitř, a to před tím, než je stanovisko prezentováno navenek.  "
33,2,yes,
34,2,yes,
35,2,yes,
36,2,yes,
37,2,no,Lidé trpící nevyléčitelnou nemocí potřebují tišící léky a láskyplnou péči svých blízkých nebo ošetřovatelů – nikoli mít volbu předčasné asistované smrti.
38,2,yes,"Udílení milostí nesmí být opravou soudního rozhodnutí o vině. Proto jsem proti abolicím a institut milosti vnímám jen jako mimořádný humanitární akt, s nímž je třeba zacházet citlivě a nebránit se veřejné kontrole."
39,2,yes,
4,2,yes,"V bankovní radě by měli být stoupenci různých neextrémních proudů ekonomického myšlení z teorie a praxe, ale v každém případě také lidé s vysokým morálním kreditem, schopní oddělovat svůj politický názor od výkonu svěřené funkce. Výhodou by byla zkušenost s fungováním finančního sektoru a s dopady jeho působení do reálné ekonomiky a se schopností pohybovat se v mezinárodním prostředí. "
40,2,yes,"Přímou volbu jsem podporovala, protože posiluje zájem občanů o veřejné záležitosti. Vzhledem k trapným zkušenostem s poslední nepřímou volbou hlavy státu se přechod na přímou volbu stal i politickou nutností. Chybou je, že ústavní zákon byl schvalován pod časovým tlakem a se změnou ústavy nebyl připraven včas a řádně prováděcí zákon. "
41,2,yes,"Hájím právo člověka na život od početí do přirozeného konce a za klíčovou považuji výchovu a osvětu. Pro budoucnost se obávám, že případné otevření interrupčního zákona v českém parlamentu spíše povede k jeho další liberalizaci. O to důležitější je vytvářet podmínky, které pomáhají zachránit životy dětí nechtěně těhotných žen - utajené porody, babyboxy, azylové domy pro osamělé matky apod."
42,2,no,
43,2,no,"Nezpochybňuji, že homosexuální pár může v některých případech mít k adoptovanému dítěti lepší vztah, než biologičtí rodiče. Pro osobnostní vývoj dítěte ale považuji za důležité, aby pokud možno vyrůstalo v přirozené rovnováze mužského a ženského vzoru, což u homosexuálních párů možné není. Naše Ústava dává specifická práva institutu manželství uzavřeného jen mezi mužem a ženou. "
44,2,yes,"Mešity je v ČR možné začít stavět ve chvíli, kdy stejnou svobodu budou mít křesťaně při budování svých chrámů např. v Iránu nebo v Saudii."
45,2,yes,
46,2,yes,"Prezident nemá podle Ústavy pravomoc rozhodovat o daňové politice státu. O tom rozhodli voliči tím, kterým programům a osobnostem dali přednost ve volbách do zastupitelských sborů. V zájmu jednotlivých občanů i hospodářství jako celku upozorňuji veřejně i dnes, že DPH by mělo být co nejnižší."
47,2,yes,
48,2,no,"Myslím, že na pořadu dne je spíš maximální zpřístupnění státní správy občanovi prostřednictvím internetu, nikoliv stěhování institucí, které by představovalo další náklady ze státního rozpočtu. "
49,2,yes,
5,2,yes,
50,2,yes,
51,2,no,
52,2,yes,
53,2,no,
54,2,yes,Otázkou pečlivého zvážení musí být množství potřebných podpisů.
55,2,yes,Klonila bych se k Bavorskému modelu.
56,2,yes,
57,2,no,
58,2,yes,
59,2,yes,
6,2,no,"Nadstandardní délku vysokoškolského studia by si měli studenti zaplatit (s přihlédnutím k výjimkám způsobeným například mateřstvím studentky). Plošné školné u veřejných vysokých škol a univerzit se v řadě zemí EU dnes ruší, analýzy dokladují, že nevedlo ke zvýšení úrovně výsledků škol. Pokud by naše vláda a parlament trvali na zavedení takového školného, pak bych usilovala, aby se stalo nezávislým příjmem škol a nikoli jen záplatou státního rozpočtu.  "
60,2,yes,"To, že tomu tak dosud není, považuji za neomluvitelný podvod! Byla to jasná podmínka pro náš vstup do EU.
"
7,2,no,"Vyznamenaní mají být lidé nejen s mimořádnou odvahou, ale mají také sloužit jako vzor hodný následování - a tento aspekt u bratří Mašínů chybí. Bratři Mašínové jsou sice hrdinové v boji s komunismem, ale s krví nevinných lidí na rukou. Proto bych jim vyznamenání neudělila. "
8,2,yes,
9,2,no,
1,3,yes,
10,3,no,
11,3,yes,
12,3,no,
13,3,no,
14,3,yes,"Komunistická strana této zemi velmi hluboce ublížila, likvidovala, tak jako nacisté, elitu národa, čtyřicet let po této zemi a po lidech šlapala. Má-li prezident zůstat morální i lidskou autoritou, není možné, aby byl členem, byť bývalým, komunistické strany."
15,3,yes,"Nejde jen o navrácení majetku církví ukradeného komunisty, ale i o ukončení výdajů na církve a hlavně o odluku církve od státu. Každý restituovaný majetek musí církve před jeho vydáním prokázat jako své tehdejší nezpochybnitelné vlastnictví."
16,3,no,
17,3,yes,
18,3,yes,
19,3,yes,"Komplikovaná odpověď. Lidská práva je nutné obhajovat a ctít, ale vzdát se obchodních vztahů se zeměmi, které je podle našich kritérií porušují, jde proti rozvíjení obchodních vztahů. Tak se chovají všechny země."
2,3,yes,
20,3,abstain,
21,3,yes,
22,3,yes,
23,3,no,"Pověřil bych předsedu té politické strany, která je schopna setavit vládu demokratických stran."
24,3,no,
25,3,yes,
26,3,yes,
27,3,yes,
28,3,no,Kromě vzdělání je nutná i životní zkušenost kandidáta na soudce a jeho praxe.
29,3,yes,
3,3,no,
30,3,yes,
31,3,yes,
32,3,yes,
33,3,yes,
34,3,yes,
35,3,yes,
36,3,no,
37,3,yes,"Je nutná velká diskuse, nejde tu jen o medicinský, ale hlavně o etický problém."
38,3,yes,Milosti jen mimořádně a jen ze zdravotních a sociálních důvodů.
39,3,no,
4,3,no,
40,3,yes,
41,3,no,
42,3,no,
43,3,no,
44,3,no,
45,3,yes,
46,3,no,Přechodné malé zvýšení PDH je nutné z hlediska příjmové části rozpočtu.
47,3,yes,
48,3,no,
49,3,no,
5,3,no,
50,3,no,"Každý majitel restaurantu se může svobodně rozhodnout, zda jeho podnik bude kuřácký či nekuřácký. Nařizovat takovéto věci podnikatelům považuji za arogantní."
51,3,no,
52,3,no,
53,3,no,
54,3,no,
55,3,no,
56,3,yes,
57,3,no,
58,3,yes,
59,3,no,
6,3,yes,"Nutností jsou ale sociální i prospěchová stipendia, dále půjčky a samozřejmě předpokládám diferenciaci školného podle typu a kvality VŠ."
60,3,yes,"
"
7,3,no,
8,3,yes,
9,3,no,
1,4,yes,"Ovládám angličtinu a ruštinu, domluvím se také německy a francouzsky."
10,4,no,
11,4,no,
12,4,yes,"Současný návrh nepokládám za dobrý, neboť neřeší strukturální problémy našeho penzijního systému. Jako největší problém současného návrhu penzijní reformy vidím to, že byl schválena bez konsenzu mezi vládními stranami a opozicí. U tak zásadní změny to pokládám za nezbytné. To samozřejmě vyžaduje ochotu k diskuzi a sdílenou odpovědnost k  budoucnosti naší země na obou stranách."
13,4,no,
14,4,no,
15,4,yes,"Pokládám za důležité, aby se jednou provždy vyřešila odluka církví od státu, která jim zajistí existenci a fungování nezávisle na státních příspěvcích. Proto je majetkové narovnání s církvemi nezbytné. Vždy půjde o kompromis a nikdy nebude úplně spokojena žádná strana. Otázkou je, zda by nebylo dobré počkat na ekonomicky příznivější dobu."
16,4,no,"Euro můžeme přijmout teprve tehdy, až naše ekonomika a politika budou připraveny a také až to bude pro nás výhodné. "
17,4,yes,
18,4,yes,Měl by se týkat všech veřejných činitelů.
19,4,yes,"Považuji přitom za důležité nepodmiňovat obranu lidských práv v zahraničí a humanitární a rozvojovou pomoc, ať už státní či občanskou, našimi obchodními zájmy. Jde o dvě oblasti, které se sice mohou protnout, ale nesmějí se vzájemně podmiňovat."
2,4,yes,
20,4,no,Nicméně nevidím žádný důvod proti soukromému setkání.
21,4,yes,"V každé případě je třeba vycházet z reálné ekonomické úvahy, zda budou tyto dva bloky potřebné. Je třeba udržovat optimální podíl jaderné energetiky v energetickém mixu a současně investovat i do vývoje efektivních obnovitelných zdrojů."
22,4,yes,
23,4,yes,"Důsledně bych ctil Ústavu, respektoval výsledek voleb a udělal bych vše pro rychlý vznik nové vlády. Její podpora v Poslanecké sněmovně by měla být založena na politických stranách vyznávajících hodnoty demokracie, svobody a ochrany lidských práv a také respektujících základní bezpečnostní a zahraničněpolitické ukotvení naší země. Jmenování předsedy vlády je výlučnou pravomocí prezidenta, přičemž má dva pokusy, aby vláda složená jím jmenovaným premiérem získala důvěru Poslanecké sněmovny. O to, jakým způsobem si hodlá kandidát na premiéra zajistit sněmovní většinu, bych se zajímal ještě předtím, než bych jej do funkce jmenoval. Nerad bych k sestavení vlády dával bianco šek."
24,4,no,
25,4,yes,
26,4,yes,
27,4,yes,
28,4,yes,"Výběr soudců všech stupňů od obecných až po Nejvyšší a Ústavní soud musí být pod maximální veřejnou kontrolou. Budu-li zvolen, rozhodně se o to zasadím."
29,4,no,
3,4,yes,Rozumná daňová progrese je projevem solidarity v těžkých ekonomických časech. Jsem ale proti politickým kampaním typu „milionářská daň“.
30,4,yes,"Má-li prezident ke smlouvě věcné výhrady, měl by je uplatnit už při jejím vyjednávání a ne až při ratifikaci."
31,4,yes,
32,4,yes,"Prezentoval bych postoje České republiky. Platí, že prezident slouží své funkci, nikoli funkce prezidentovi. Hlava státu reprezentuje svou zemi, ne své osobní názory. Není možné, aby prezident republiky v zahraničí hlásal názory, jež jsou v rozporu s hlavním politickým kurzem zvoleným vládou. Role prezidenta však není a nemůže být pouze ceremoniální. Budu-li zvolen, aktivně se zúčastním formulace dlouhodobých národních zájmů a budu je prosazovat i vůči kabinetu."
33,4,yes,
34,4,yes,
35,4,abstain,"Pokud by dobře fungovaly orgány činné v trestním řízení a soudy, nevidím pro to důvod."
36,4,yes,"Budu prosazovat, aby byla zrušena přestupková a správní imunita prezidenta. Není nejmenší důvod, aby prezident neplatil například pokutu za špatné parkování jako každý jiný občan."
37,4,no,
38,4,yes,"Milosti budu udělovat zcela výjimečně, z vážných humanitárních důvodů, a řádně je odůvodním. Vždy je budu konzultovat s příslušným členem vlády. Otevřu debatu o zrušení práva prezidenta zastavit probíhající trestní řízení. Toto právo nepovažuji za dobré."
39,4,yes,"Pokud by o tento předmět byl zájem, což platí i o jazycích ostatních národnostních menšin."
4,4,no,"Navrhuji, aby členové Bankovní rady České národní banky byli prezidentem republiky jmenováni se souhlasem Senátu a nezáleželo jen na libovůli hlavy státu."
40,4,yes,
41,4,no,
42,4,no,
43,4,abstain,Na tuto otázku si zatím utvářím názor. Na prvním místě musí být vždy zájem dítěte.
44,4,no,"Každá obec má mít právo rozhodnout, zda ke stavbě takové modlitebny dá souhlas."
45,4,yes,
46,4,no,"V žádném případě vy se neměla zvyšovat. Jak se ukázalo, další zvyšování daní nepřináší větší příjmy do státního rozpočtu a také zvyšuje inflaci."
47,4,no,"Samozřejmě, že hlavním cílem je mít  rozpočet bez deficitu nebo s co nejnižším schodkem, nikdy ale nelze vyloučit mimořádné situace, kdy je třeba pružně reagovat. "
48,4,yes,
49,4,no,
5,4,no,
50,4,yes,
51,4,no,
52,4,no,
53,4,no,
54,4,no,
55,4,yes,
56,4,yes,"Navrhnu zrušit trestní a přestupkovou imunitu poslanců a senátorů a ponechat jen trvalou nestíhatelnost za projevy v Parlamentu včetně hlasování. Obecná trestněprávní imunita poslanců měla význam v 19. století, kdy byl parlament jako celek chráněn před svévolí panovníka. Tento důvod dávno padl."
57,4,no,
58,4,no,
59,4,yes,"Podporuji zavedení institutu lidové iniciativy, tedy práva skupiny padesáti tisíc občanů podat návrh zákona, který by Parlament musel projednat."
6,4,no,"Pokud se má zavést školné, tak až po připravení účinného systému podpory studentů – půjček na studia, stipendií atd. A rovněž musí být dány záruky, že tyto peníze budou použity pouze na zkvalitnění a rozšíření možností studia, ne na vyrovnání výpadku financí na straně státu."
60,4,yes,"
"
7,4,no,"Státní vyznamenání by měla společnost spojovat, nikoliv rozdělovat."
8,4,yes,
9,4,no,V žádném případě by se už neměly zvyšovat. 
1,5,yes,
10,5,no,
11,5,no,
12,5,no,"Je iluze si myslet, že stát je jedinou zároukou. Dva piliře jsou stabilnější"
13,5,no,
14,5,yes,
15,5,yes,
16,5,yes,"Česká republika se zavázala v přístupové smlouvě, že zavede Euro. Až naše hospodářství bude tak daleko, že toho budeme schopni, tak bychom to měli zavést."
17,5,no,"Mezinárodní smlouvy, které jsou zveřejňovány ve sbírce zákonů: http://aplikace.mvcr.cz/archiv2008/sbirka/"
18,5,no,Retroaktivní zákon zásadně odmítám.
19,5,yes,"Kdybychom se omezili na země, které neporušují lidská práva měli bychom zatraceně málo obchodních partnerů."
2,5,yes,
20,5,no,"Na státní návštěvu lze pozvat pouze hlavy státu a členy vlád, případně předsedy poslanecké sněmovny. Dalajláma je pouze náboženský vůdce a nemá žádnou státní funkci, z logiky ho tedy nelze pozvat na státní návštěvu."
21,5,yes,
22,5,no,
23,5,no,"Jsou situace, kdy jedna strana sice získá více hlasů, ale nemá koaliční potenciál."
24,5,yes,
25,5,yes,
26,5,yes,"Bez zbytečného odkladu ano, ale jsou situace, kdy je lepší vyčkat."
27,5,no,
28,5,yes,"Závisí to na tom, jestli tato funkce vyžaduje jisté životní zkušenosti a také jestli se dotyčná osoba v tomto směru osvědčila."
29,5,abstain,
3,5,no,Při výrazně vyšších příjmech bych s tím souhlasil.
30,5,no,Zásadně bychom se neměli pokouštět změnit postavení prezidenta republiky v pouhého státního notáře.
31,5,abstain,"Můžeme to u nás zrušit, nicméně v zahračničí tato forma existuje a tudíž, když se dotyčná společnost přestěhuje do jiné země, tak má u nás právo podnikat."
32,5,abstain,"Budu usilovat o soulad s vládou, ale jsem-li na soukromé návštěvě tak můžu také vyjádřit svůj názor."
33,5,yes,
34,5,yes,"Lisabonskou smlouvu jsem podepsal, jako ministr zahraničí"
35,5,abstain,
36,5,no,"Myslím, že nynější stav je odpovídající."
37,5,no,Poskytuje příliš velké možnosti ke zneužití.
38,5,yes,"Ano. Sám jsem jako kancléř na Hradě na těchto případech pracoval. Existuje dost případů, kdy je nutné, aby toto mimořádné opatření bylo použito. Každý případ se musí ovšem velmi pečlivě prozkoumat. Právě proto demokratické státy toto právo zachovávají. V některých případech je to jediná možnost, jak zajistit spravedlivost."
39,5,yes,"Samozřejmě, každá menšina má právo na svůj jazyk."
4,5,no,"Výběrová řízení pořádat nebudu, ale před samotným jmenováním bych to velice důkladně konzultoval, jak s odborníky, tak i s demokratickými politickými stranami."
40,5,yes,
41,5,no,"Osobně jsem velký odpůrce interrupce, ale uznávám že velká většina lidí toto moje stanovisko nesdílí. Rozhodně je lepší, má-li žena, která se bohužel odhodlá k potratu, možnost absolvovat tento úkon v nemocnici než někde pokoutně."
42,5,yes,
43,5,abstain,"Vychoval jsem několik dětí osobně a vím, že dítě potřebuje matku i otce. Nikoli pouze dva otce či dvě matky. Na druhou stranu znám případy, kdy homosexuální páry vychovaly děti. A je samozřejmě lepší toto než skončit v nějakém útulku. Takže ve výjimečných případech ano."
44,5,no,"Máme svobodu náboženství, tudíž každý má nárok na svůj svatostánek."
45,5,abstain,
46,5,no,
47,5,abstain,
48,5,no,"Je dobré, že některé insituce jsou v Brně. Nicméně jsme malá země, kde by větší rozmístění komplikovalo situaci."
49,5,no,"Vidím s radostí, že se ženy více a více prosazují, takže kvóty již nepovažuji za nutné."
5,5,yes,
50,5,abstain,"Myslím, že slovenské řešení je rozumné."
51,5,no,Z bezpečnostních důvodů by zákaz zrušen být neměl.
52,5,no,"Obávám se, že je to nereálný požadavek. "
53,5,no,
54,5,no,Pouze v případě velkého počtu podepsaných. 
55,5,no,"Obávám se, že ještě stav policie a soudnictví u nás ještě není takový, abychom to již dneska mohli zavést."
56,5,no,
57,5,no,"Senát dělá velice užitečnou práci, tudíž rozhodně ne."
58,5,yes,
59,5,abstain,"Již dnes máme přehršel možností, jak navrhnout zákon. Jsem spíše odpůrce, aby každý poslanec měl možnost navrhnout zákon. Měl by platit minimální počet poslanců. Když občané nejsou schopni sehnat minimální počet poslanců, tak by ani petice nebyla správná. "
6,5,yes,"Ano. Přičemž bychom museli zohlednit, aby i nemajetní studenti měli veškeré možnosti studovat."
60,5,yes,"
"
7,5,yes,Bohužel žije už jenom jeden bratr Mašín. Dle mého názoru by měl být vyznamenán.
8,5,no,"Upozorňuji, že prezident nejmenuje vládu, nýbrž předsedu vlády. Prezident nemá možnost odmítat jednotlivé ministry. "
9,5,no,Při současném stavu rozpočtu nepřipadá v úvahu. Bohužel jsou tyto poplatky nutné.
1,6,no,
10,6,no,
11,6,no,
12,6,yes,
13,6,no,
14,6,no,"Posuzoval bych každého individuálně. U Fishcera ano, protože vstoupil z kariéristických důvodů, u Zemana ne, u něj jsou mnohem strašnější důvody k obavám (vliv Šloufa apod.)"
15,6,no,
16,6,yes,Až se eurozóna vzpamatuje a bude v dobrém hospodářském stavu i ČR
17,6,yes,"Ano, umím si ale představit naprosté výjimky z bezpečnostních důvodů a i v tomto případě nezveřejnění jen v části nezbytné z tohoto důvodu."
18,6,yes,
19,6,yes,Což nebrání zároveň úsilí o dodržování lidských práv.
2,6,yes,Ano v případě mandátu Rady bezpečnosti OSN.
20,6,no,"Není hlavou státu, tak ne na oficiální návštěvu. Schůzce bych se nebránil."
21,6,no,"Preferoval bych jiné způsoby energetického zajištění státu, především investice do úspor a menší zdroje jiného druhu v regionech včetně podpory regionálního rozvoje a zaměstnanosti."
22,6,yes,
23,6,yes,"Pokud není zjevné, že nemá sebemenší šanci sestavit vládu, ale to je spíš mimořádný případ."
24,6,no,
25,6,no,
26,6,yes,
27,6,yes,
28,6,yes,S respektováním zákonných věkových limitů.
29,6,no,
3,6,yes,"Jistě, jde o základní spravedlnost daňového systému."
30,6,yes,"Spíše, pokud ji odsouhlasí obě komory Parlamentu ČR"
31,6,yes,
32,6,yes,Postoj České republiky vyjednaný doma.
33,6,yes,
34,6,yes,
35,6,yes,
36,6,no,"Už byla omezena na dobu mandátu novelou ústavy, která zavedla přímou volbu prezidenta. Nynější úprava je dostatečná. Po skončení v úřadu lze bývalého prezidenta stíhat jako každého občana."
37,6,yes,Pokud by byly nepochybné garance proti zneužití.
38,6,yes,"Ve výjimečných humanitárních případech promíjet nebo zmírňovat trest. Nařizovat, aby se nezahajovalo či nepokračovalo trestní stíhání, nikoliv."
39,6,yes,
4,6,no,"Do jisté míry je každé jmenování v mém pojetí výběrovým řízením, které bych provedl konzultací s řadou odborníků, nemusí jít však o formalizovaný proces."
40,6,yes,
41,6,no,
42,6,no,
43,6,yes,"Pokud by to bylo to nejvýhodnější řešení ze všech možných pro dítě, stejně jako v případě jakékoliv jiné adopce."
44,6,no,
45,6,no,Je tu obrovské riziko zneužití. Už vidím ty agentury nakupující hlasy - proti hlasu peníze. Ve volební místnosti musí každý sám alespoň za plentu.
46,6,yes,"Ano v případě snížené sazby na sociálně citlivé položky, jako jsou léky a potraviny."
47,6,no,"Vyrovnané hospodaření státu dlouhodobě ano, nikoliv v každém jednotlivém roce. Vláda by byla zbavena důležitého nástroje pro krizová období."
48,6,yes,"Nikoliv však zcela rovnoměrně. Ministerstva nikoliv, u jiných ústředních orgánů by to bylo vhodné a v některých případech se tak i děje."
49,6,yes,
5,6,yes,"Nikoliv nezbytně hned, ale při přijetí eura."
50,6,yes,
51,6,no,
52,6,yes,Např. na pátek večer a sobotu ráno.
53,6,no,
54,6,yes,
55,6,yes,
56,6,no,Měla by být zrušena tzv. doživotní imunita.
57,6,no,
58,6,yes,
59,6,yes,
6,6,no,"Odporovalo by to Mezinárodnímu paktu o hospodářských, sociálních a kulturních právech a bylo tak v rozporu i s naším ústavním pořádkem, jak je interpretován Ústavním soudem."
60,6,yes,"Nejlépe ihned.
"
7,6,no,"Podřezání bezbranného omámeného a svázaného člověka je vražda, v případě zajatce za války (pokud bych válku teoreticky připustil) válečným zločinem a navíc zbabělostí. Zločin a zbabělost si ocenění nezaslouží."
8,6,no,"Prezident nemá možnost zabránit jmenování takové vlády, pokud má jasnou většinu ve sněmovně. Ledaže by překračoval své ústavní pravomoci."
9,6,yes,
1,7,no,
10,7,no,A co budeme bez něj? Společná obrana je důležitá. Jenom je dobré spolurozhodovat o smyslu vojenských akcí.
11,7,abstain,Odpověď je stejná jako výše.
12,7,yes,
13,7,no,Zůstaneme osamoceným skanzenem ve středu Evropy? 
14,7,yes,"Je ale důležité vědět, že členství v KSČ mělo různé příčiny. Znám lidi, kteří vstoupili v roce 1968 aby podpořili pražské jaro a vzápětí byli vyloučeni. Vždycky bychom se měli dívat na konkrétní případy."
15,7,no,
16,7,abstain,To je opět věcí k diskusi. Euro bylo politickým projektem a asi přinweslo při rozdílnosti ekonomik a směnných kurzů velké problémy. Pro podnikatele ale i některé nevládní organizace je problém finančně plánovat. Euro by mohly doplňovat komplementární místní měny. 
17,7,yes,
18,7,yes,
19,7,no,
2,7,yes,"Jsme součástí NATO a musíme tedy převzít také část odpovědnosti. Měli bychom však vyjadřovat svůj postoj k jednotlivým misím a nezúčastnit se,  pokud budeme mít argumenty."
20,7,yes,
21,7,no,
22,7,no,
23,7,abstain,"Myslím, že tady má zůstat prostor pro hlavu státu, protože nikdy nevíme, jak volby dopadnou. Hlava státu má ale uvažovat moudře a rozvážně."
24,7,abstain,
25,7,yes,
26,7,yes,"Prezident není odpovědný z výkonu své funkce, odpovědná je vláda a proto prezident má konat. Pouze kdyby šlo ohrožení demokratických principů, musí projevit svůj osobní postoj."
27,7,yes,
28,7,yes,Tady se prezident řídí ústavou.
29,7,no,
3,7,yes,"Dokud existuje stávající systém, pak se tomu nevyhneme. "
30,7,yes,"Svůj osobní postoj může prezident vyslovit, pokud jde o porušování lidských práv. "
31,7,yes,
32,7,yes,"Snažila bych se o to, ale pokud by můj osobní postoj byl v zásadním rozporu s postoem vlády, pak bych do takové země vůbec nejela, nebo bych v soukromí svůj názor vyjádřila."
33,7,yes,
34,7,abstain,"Lisabonská smlouva je rozsáhlý spis, který navíc neprošel diskusí občanů. Myslím, že to není dobře. Určitě bych však tento názor vyjadřovala v průběhu práce na smlouvě a ne až v záverečné fazi, kdy už je možné pouze vyslovit ano nebo ne."
35,7,yes,
36,7,yes,
37,7,no,
38,7,yes,
39,7,yes,
4,7,no,"Myslím, že hlava státu má své poradce, jejichž jména mají být známá a po poradě s nimi rozhodnout. "
40,7,yes,
41,7,no,"Jsem proti intrerupci, jako ničení života. Současně se ale nedomnívám, že to má řešit zákon. Interupce by měla být automaticky nepřijatelná, a společnost by měla mít nástroje, jak pomáhat ženám, které se nacházejí v obtížné životní situaci. "
42,7,no,
43,7,abstain,
44,7,abstain,"Myslím, že každý má právo vyznávat svoji víru. Svoboda vyznání patří k lidským právům. Na druhé straně mešity napatří k naší kulturní krajině a tak nevím, zda nenaruší historický ráz naší země. Je to asi opět otázka k diskusi."
45,7,no,
46,7,yes,
47,7,no,"Takový zákon může zbrdit rozvoj společnosti a způsobit problémy. Nicméně dbát na vyrovnané rozpočty je dobré a důležité. My  dnes splácíme také dluhy a mohlo by se stát, že budeme hlavně obsluhovat dluhovou službu a na nic dalšího nebude dost finančních zdrojů."
48,7,abstain,"Nevím, to je opravdu věc diskuse. Ale asi bych se přikláněla k tomu, že by to bylo dobré, protože by to oživilo i další místa v naší zemi , kde by byla větší zaměstnanost."
49,7,abstain,"Určitě je třeba podporovat trend, aby v různých funkcích bylo více žen. Kvóty by jistě nastartovaly tento trend, je ale otázka, zdy by tam potom nedostávaly i ženy s menšími schopnostmi jenom proto, že máme kvóty. My jsme např. na kandidátce našeho Klíčového hnutí měli zipovou kandidátku bez kvót. Považovali jsme to za samozřejmost a měli jsme aktivní a důvěryhodné ženské i mužské osobnosti. To by mělo být samozřejmostí."
