vote_event_id,voter_id,option,explanation
5,4,yes,"Cílem oddělení by měla být především analýza rizik spojených s korupcí a neefektivním hospodařením nejen na radnici, ale i v městských společnostech. Na základě této analýzy by měla být vypracována komplexní protikorupční strategie. Dále by mělo připravit analýzu hospodaření města po roce 2000, která by identifikovala případné zneužívání městských peněz nebo nevýhodné prodeje městského majetku. Podstatou činnosti oddělení by měla být prevence v podobě úpravy vnitřních pravidel radnice, zlepšením dozoru nad městskými organizacemi a osvětou. Pro případné posuzování nevýhodných smluv a podobně považujeme za vhodnější obracet se na externí poradce, kteří nejsou s radnicí dlouhodobě svázáni."
6,4,yes,"Stotisícové město není možné řídit z jednoho místa. Radnice má jen málo informací o potřebách občanů v jednotlivých čtvrtích, chybí jí partnerský přístup. Projevuje se to tím, že v řadě čtvrtí chybí zázemí pro spolkovou činnost a setkávání místních občanů a na neefektivní údržbě veřejných prostranství."
7,4,yes,"Jednoznačně ano. Jen architektonické soutěže spolu s větší participací veřejnosti při přípravě návrhu zajistí, aby se v budoucnu neopakovala zklamání jako z rekonstrukce Soukenného náměstí nebo z výstavby nového vchodu do ZOO."
8,4,yes,"Činnost terénních pracovníků by se měla zaměřit především na sociálně vyloučené lokality. Větší práce v terénu by měla přispět především ke snížení kriminality, která je v Liberci jedna z nejvyšších v celém Česku. Samotní terénní pracovníci ale nevyřeší všechny problémy, je zapotřebí zlepšovat sociální služby jako celek."
9,4,no,Zahrádkářské osady jsou důležité pro komunitní život a jsou i důležitým prvkem biodiverzity ve městě.
1,3,yes,
10,3,abstain,Rozhodnout musí míra naplnění veřejného zájmu. Nabídka v otázce pouze jedné z mnoha možností svědčí o fandění této variantě. Ta otázka není neutrální.
11,3,yes,Město má podporovat rozvoj cyklodopravy. Ale zase proč hned mnohem více? Co je to za jednotku? Přece už slovo rozvoj v sobě dostatečně zahrnuje onu rostoucí funkci míry podpory v čase.
12,3,yes,"Ale jen, jestliže se pořádně spočítá, kolik by muselo město vydat ze svého rozpočtu při jiné formě správy areálu. Případná změna smlouvy by musela proběhnout ve shodě s druhou smluvní stranou. Poznámka – Syner je sesterskou, nikoliv mateřskou společností provozovatele areálu a vůbec mi není jasné, proč Syner jmenujete, přičemž firmu provozovatele neuvádíte. Tím navozujete jinou rovinu otázky – nejde o výhodnost smlouvy, nýbrž o to, jestli má areál provozovat Syner. A nejedná se o pronájem, nýbrž o vysoutěženou koncesní smlouvu. Jádro celého problému přitom spočívá právě v tom, zda je forma koncesní smlouvy optimální a zda by se neměla sjednat smlouva nájemní."
13,3,no,"Město Liberec totiž žádnou smlouvu s BusLine uzavřenou nemá. Tu uzavřela DPMLJ, a.s., kde je město jedním ze dvou akcionářů, byť výrazně majoritním. Město Liberec může a mělo by prostřednictvím svých zástupců v představenstvu a.s. usilovat o dohodu se smluvním partnerem na snížení ceny, ale k dohodě musí být dva."
14,3,yes,
15,3,no,"Veřejný zájem chrání zákon č. 106/1999 Sb., o svobodném přístupu k informacím. Navíc z výpisu bankovního účtu zpravidla nelze zjistit původ a účel transakce. To ví každá účetní, která bankovní výpisy účtuje. Dále se na bankovním výpisu zobrazují protiúčty a jména soukromých osob, např. zaměstnanců."
2,3,yes,
3,3,no,
4,3,yes,"Spor je ovšem vždycky o to, co je závažný problém."
5,3,no,"Stačí, když je celý proces transparentní – od výběru předmětu zakázky, přes tvorbu zadávací dokumentace a vlastní výběr uchazeče až po zveřejnění smlouvy."
6,3,yes,
7,3,yes,"Otázka je ale špatně položena – není přece důležité, jestli má být architektonických soutěží víc, důležité je, aby byly vypisovány tam, kde je to opravdu nutné a kde je architektonické ztvárnění městské investice důležité."
8,3,yes,"Zase se ovšem ptáte na techniku, namísto na ten základní spor, který uvádíte ve vysvětlení otázky, takže ANO za předpokladu, že stávající stav je nedostatečný."
9,3,yes,"Ale jen, není-li zbytí, neboť rušení zahrádky je vždy pro zahrádkáře bolestné. Na druhou stranu lidé musí ve městě nejdříve bydlet, aby mohli mít ve městě své koníčky."
1,10,no,"Zrušením a zákazem legálních heren jen podpoříme vznik ""černých"" nekontrolovaných heren. Zákazy v tomto vůbec nefungují. vzpomeňme prohibici v USA, vedla jen ke zbohatnutí zločineckých struktur a k vyšší konzumaci alkoholu."
10,10,no,"Pokud někdo chce mít ekovýchovné, či jiné centrum ať mu město jako podporu přenechá pozemek, o který se samo nezvládá strat a zájemce nechť si postaví co uzná za vhodné a na co mu finance budou stačit."
11,10,no,"Nemyslíme, že v současné finanční situaci města je budování cyklostezek tím nejlepším způsobem jak utratit prostředky města."
12,10,yes,"Ale smlouva již byla uzavřena a riziko, že její vypovězení vyjde dráž, než její doběhnutí je velké. Peníze z této smlouvy nejdou na provoz, ale jsou úhradou za využívání areálu školami.  Po skončení této smlouvy, by bylo lepší přejít na systém, kde areál vystaví fakturu za využití sportoviště škole a město jako zřizovatel proplatí."
13,10,yes,"Obecně si myslíme, že jen vpuštění konkurence do městské dopravy ji dokáže zefektivnit a zlevnit. Zde dochází stejně jako v případě TSML k tomu,  že město je na obou stranách obchodu a to nikdy nemůže přinést nic dobrého. Vytváří to jen korupční prostředí.  Opět je otázkou jak je smlouva uzavřená a co by stálo její vypovězení, či změna."
14,10,yes,"Opět je nutno zmínit riziko rušení platných smluv. Pokud město chce vydělávat na parkování, nejčistší by bylo dražit nájmy parkovacích ploch. Pak by si třeba majitelé domů mohli sami pronajmout parkovací místa před domem a sami si určit podmínky za kterých se tam bude parkovat. V zájmu oživení města a usnadnění přístupu do něj, by bylo možné do vydraženého práva vybírat parkovné, dát klauzuli o hodině parkování zdarma a zohlednit to v ceně."
15,10,yes,Každá koruna utracená radnicí by měla být dohledatelná!
2,10,yes,"Diskuzní fórum, je jeden z kanálů kudy se k radním může dostat názor občana. Rozumný člověk, nadávky a diskusi nikam neposouvající výkřiky dokáže filtrovat"
3,10,yes,Město by nemělo podnikat již z principu! Vždy je špatné pokud jedna strana má zájmy na obou stranách obchodu.
4,10,no,"Svobodní budou prosazovat na všech úrovních tzv. Lidové veto. Tedy opravné referendum. Každé rozhodnutí každého voleného zastupitelstva by mělo být přijímáno s odloženou platností, aby bylo možno nasbírat podpisy pro případné nesouhlasné referendum. V případě, že by usnesení zastupitelstva bylo referendem odmítnuto, mělo by toto zastupitelstvo skončit a uspořádat se nové volby. Tím, se znesnadní experimenty a případné zlovolné vyhlášky, či zákony.   Tedy ne město ale občané by měli mít možnost vyvolat referendum"
5,10,no,"Příčina korupce je v přílišném rozdělování veřejných peněz. Tento problém nevyřeší žádná komise, úřad, nebo policejní odbor. Hlavním cílem Svobodných je eliminovat vůbec možnost a smysl uplatit politika, nebo úředníka. Pokud tento bude mít řekněme 40 miliónů, které smí rozdělit na 2 projekty a přihlásí se o ně 5 uchazečů, je  pod velkým tlakem komu z žadatelů vyhoví. Pokud však žadatelé budou muset přesvědčit samotné občany, aby se svých peněz, které jim zůstanou např.  po zrušení poplatku za odvoz odpadu, přispěli na jejich projekt, nebudou mít koho uplácet."
6,10,no,"Jediný kdo by měl aktivně podporovat vznik osadních výborů, jsou sami občané. Tedy ano, jsme pro osadní výbory, ale nemyslíme, že by město mělo jakkoliv aktivně zasahovat do jejich vzniku, či fungování"
7,10,yes,"Pokud je opravdu o městkou zakázku za veřejné peníze, je dobré pokud se o ní otevřeně soutěží. Vrátíme se zpět k otázce 4, měla by tu pak být možnost opravného referenda, které by případnou stavbu mohlo odmítnout.  Ale pozor jen stavbu za veřejné peníze! Co si postaví soukromník za své na svém,  podléhá jen a pouze stavebnímu zákonu a ovlivňovat to mohou jen účastníci stavebního řízení."
8,10,no,"Lépe než město se o sociálně slabší postarají nadace, případně soukromí pečovatelé, např. DRAK apod., kterým město může pomoci adresnou pomocí do doby, než se sníží daňové zatížení natolik aby se takové organizace uživily jen z darů občanů a firem"
9,10,no,"Ctíme vlastnické právo, pokud zahrádkářům pozemky patří, pak ať s nimi nakládají podle svého a třeba je prodají developerům na stavbu rodinných domů. Pokud je vlastní město ať jako vlastník také rozhodne podle smlouvy. Myslíme ale, že město by nemělo tyto pozemky vlastnit a mělo by je prodat, či převést na ony zahrádkáře a ti ať se rozhodnou."
1,8,yes,"Nulová tolerance povede k tomu, že se bude hazard provozovat ilegálně nebo se přetransformuje do nechtěného nebo dokonce kriminálního chování lidí na hazardu závislých. Určitě ale nebudu podporovat vznik nových. Rozhodně je potřeba zabránit nárůstu patologických hráčů a postarat se o ty, kteří už pomoc potřebují"
10,8,no,
11,8,yes,
12,8,yes,
13,8,yes,
14,8,no,
15,8,no,Ne všechny peněžní transakce by měly být veřejné s ohledem na povahu smluv s partnery.
2,8,yes,
3,8,no,
4,8,yes,
5,8,no,"Tuto problematiku mají řešit orgány jako jsou policie a soudy. Město musí přijmout takové postupy a pravidla, která se budou maximálně korupci zabránit. TOP 09 je pro transparentní zveřejňování smluv. Navrhovatelem zákona o zveřejňování smluv byl poslanec za TOP09 a STAN Jan Farský. Veřejně dostupné informace, nejenom smlouvy, patří do jedné z našich priorit, kterou můžeme zjednodušeně označit jako ""elektronický úřad"". Nicméně neříkáme, že je rozumné bezhlavě zveřejňovat všechny informace i ty, které by mohly poškodit zejména městské společnosti oproti jejich konkurenci. Je potřeba k této problematice přistupovat zodpovědně, nikoliv pod tlakem populistických prohlášení."
6,8,yes,"Úloha osadních výborů je podle Zákona o obcích volně řečeno poradní a jejich pravomoci jsou hodně omezeny. Pracují v nich ale lidé, kteří jsou dlouhodobě ve svých čtvrtích aktivní a to městu nabízí zajímavou možnost, jak zjistit potřeby obyvatel a jak tyto informace využít při svém rozhodování. V současnosti je ale přístup spíše pasivní, většinou město tuto platformu nevyužívá a je tak jen na jednotlivých osadních výborech, jak se jim podaří různými cestičkami svoje potřeby prosadit. Na kandidátce TOP09 pro podzimní komunální volby máme předsedu a členy osadního výboru, kteří mají dlouholeté zkušenosti a jasnou představu o tom, co je potřeba zlepšit.  Mezi klíčové považujeme pověření jednoho nebo několika zastupitelů pro práci s osadními výbory, zavedení pravidelných schůzek nebo i workshopů s politiky a úředníky, pomoc s prezentací na webu města a vývěskách, ale hlavně vytvoření vázáné částky v rozpočtu města pro investice v dané čtvrti"
7,8,yes,
8,8,yes,"Stavy terénních pracovníků, a celkově pracovníci sociálního odboru, jsou jednoznačně poddimenzovány.  V městě Liberci jednoznačně chybí i rómský koordinátor a zmapování sociálně vyloučených lokalit. Přímá práce v terénu s cílovými skupinami je jasnou prevencí sociálně patologických jevů, které ve svém důsledku přináší pro město vyšší náklady, než kdyby investovalo do rozšíření pracovního týmu."
9,8,no,
1,9,yes,
10,9,yes,
11,9,abstain,
12,9,yes,
13,9,yes,
14,9,yes,
15,9,abstain,
2,9,yes,
3,9,no,
4,9,yes,
5,9,yes,
6,9,yes,
7,9,yes,
8,9,yes,
9,9,no,
1,7,yes,jsme pro omezení a to hlavně kolem ZŠ
10,7,no,
11,7,yes,
12,7,no,
13,7,yes,
14,7,yes,
15,7,yes,
2,7,no,
3,7,yes,
4,7,no,
5,7,no,
6,7,yes,
7,7,yes,
8,7,yes,
9,7,no,
1,6,yes,
10,6,yes,
11,6,abstain,
12,6,abstain,"Můj názor, jako soukromé osoby, které se smlouvou seznámila je, je následující: smlouva byla schváleena zastupitelstvem a pokud by měla revidována, musely by s tím souhlasiít obě strany."
13,6,yes,
14,6,abstain,"Nebráníme se prozkoumání jakýchkoli smluv. Je-li smlouva platná a je-li dodržována, musí se najít shoda mezi městem a druhou smluvní stranou."
15,6,abstain,"Městské příspěvkové organizace ano, městské obchodní společnosti ne. Mohlo by je to znevýhodnit na volném trhu."
2,6,yes,"Diskuze by měla být kontrolována a měly by být odstraňovány nevhodné příspěvky - vulgární, aristické apod."
3,6,abstain,"Není důležité zda TSML vlastní město nebo soukromý vlastník. Důležité je, aby služby fungovaly a byla jasně stanoveny podmínky, na kterých budou na TSML vymáhány sance při nesplnění zakázek. Stejně bychom měli postupovat i u ostatních."
4,6,yes,
5,6,no,
6,6,yes,
7,6,yes,
8,6,no,Městzo by mělo podporovat v této oblasti neziskový sektor.
9,6,abstain,"V některých lokalitách už nyní bydlí lidé na ""černo"" v zahradních domcích. Je třčeba posuzovat konkrétní žádosti."
1,1,yes,"Omezit na 20% současného stavu, soustředit do jednoho místa, v městském objektu a příjmy z nájemného nahradit výpadek příjmů z hazardu"
10,1,yes,"Provoz nového koupaliště by byl extrémně drahý, přesto by si Liberec  alespoň jedno opravdu moderní a hezké koupaliště zasloužil, v těch stávajících se zastavil čas v minulém tisíciletí."
11,1,no,"Myslíme, že v minulém volebním období byla podpora cyklodopravy více než dostatečná. Není tedy nutné ji podporovat ""mnohem více"" než doposud, stávající trend a rychlost zavádění opatření pro podporu cyklodopravy jsou dostatečné."
12,1,yes,"Ale nemyslíme si, že by město bylo ve správě sportovišť úspěšnější. Prokázat to může ale důsledná analýza stávajícího smluvního vztahu."
13,1,yes,
14,1,yes,"Ano, zejména proto, aby mohlo systém modernizovat do podoby 21. století, ne proto, aby vytáhlo více peněz z kapes lidí. Jsme pro snížení poplatků za parkování, zkrácení placené doby a zrušení sobotního placení."
15,1,no,Stávající možnosti kontroly jsou dostatečné a zveřejnění pohybů na BÚ města a jeho společností není rozumné.
2,1,yes,"pro registrované, bez vulgarit, kterými jsme bohužel často svědky na jiných diskusních fórech."
3,1,no,Je ale nutné více využít TSML pro práci pro město.
4,1,yes,Ale opravdu jen o závažných otázkách.
5,1,no,"Město by na sebe nemělo brát břímě žádné činnosti, které jsou zákonem svěřeny orgánům státní správy - v tomto případě tedy Policii ČR."
6,1,yes,Zejména vstřícným postojem k těm již fungujícím.
7,1,yes,"Ano, u svých projektů. Naopak zasahovat do projektů soukromých investorů by město nemělo nad rámec platné legislativy."
8,1,yes,
9,1,no,
1,5,yes,Absolutně zakázat.
10,5,no,Chceme zachovat původní koupaliště.
11,5,yes,
12,5,yes,
13,5,yes,
14,5,yes,A umožnit bezplatné parkování zdravotně a tělesně postiženým.
15,5,yes,
2,5,yes,
3,5,no,
4,5,yes,Základní bod programu
5,5,yes,Vzhledem k zadlužení Liberce minulými radními je to nutnost.
6,5,yes,
7,5,yes,
8,5,yes,"Vzhledem k demografickému vývoji budeme potřebovat čím dál více sociálních pracovníků a sociální služby v terénu jsou nejlepší volbou jak pro poskytovatele, tak pro příjemce těchto služeb."
9,5,no,
1,11,yes,"Jsme pro nulovou toleranci hazardu a každé ponížení heren v zastupitelstvu podporujeme. Používaný argument přínosu finančních prostředků městu je nepřijatelný a ve svých důsledcích velice závažný. Rychlý průběh této závislosti zasahuje všechny oblasti života. Změny chování gamblerů vedou k izolaci od rodiny i společnosti, většinou i ke ztrátě zaměstnání. Finanční zruinování má za následky existenční ohrožení rodiny a vrhá ji do náruče závislosti na sociálních dávkách. Je vážnou příčinou i další kriminality. Tento negativní spol. jev pak následně vyžaduje další navyšování různých dávek pro rodiny atd..."
10,11,no,Preferujem samostané koupaliště.
11,11,yes,"Ano, ale v souladu s ÚP, aby toto nebylo kolizní."
12,11,yes,SML by mělo mít více informací o skutečné ekonomice poskytovatelů této služby včetně návrhů na opatření a to prostřednictvím svých volených zástupců.
13,11,yes,"V případě, že došlo ke změnám. Zástupci města v této dopr. společnosti by měli poskytovat objektivní poznatky pro řešení ekonomiky a dotací MHD."
14,11,yes,Řešením by bylo pověřit správou Technické služby SML.
15,11,yes,V rámci zákona s bezpečnostními opatřeními proti možným rizikům.
2,11,yes,"Diskusní fórum ano, ale s jasnými mantinely a pravidly. Výstupy z tohoto fóra jsou jen orientační, snadno i zneužitelné při dnešních formách práce na sociálních sítích.  Efektivitu fóra vnímám hlavně např. v různých anketách. Větší vážnost efektivitě řešení problémů umožňuje v souladu se Zákonem o obcích účast na zastupitelstvu, kde v bodu věnovaném občanům, mohou své starosti a problémy řešit. Současně efektivnější je i oslovení zastupitelů a řešení formou interpelací."
3,11,no,"Odmítli jsme snahy o neuvážený prodej městského majetku (např.  prodej pozemků na Perštýně a prodej pozemků libereckého letiště včetně prodeje a.s. SML jako jsou Technické služby města Liberce, a.s.   TSML jako akciovou společnost, vlastněnou stoprocentně Statutárním městem Liberec, považujeme za nosnou firmu pro zajišťování potřeb města v zimním i letním úklidu, v péči o veřejnou zeleň i pro opravy a údržbu silniční sítě města za velmi výhodných termínových i cenových podmínek pro město. Toto vše v situaci velkého nedostatku finančních prostředků je obzvlášť nezbytné.  Navíc ze zkušeností převodu odvozu tuhého komunálního opadu i veřejného osvětlení (Eltodo), kdy došlo k navýšení cen, vyplývá, že snaha o prodej je evidentně nesmyslná.  Rovněž prostý prodej pozemků areálu letiště je stejně nevýhodný. Pro nás má přednost např. jedno z možných řešení, které může přinést další pracovní příležitosti.   Nelze přehlížet, že prodejem pozemků letiště si zabráníme eventuálnímu až desetinásobně vyššímu příjmu v případě, kdy by došlo ke změně územního plánu."
4,11,yes,"Programově podporujeme místní referenda, jedná se o běžný prostředek vyjádření názoru občanské veřejnosti. Otázkou je připravenost a srozumitelnost referenda, jeho obsah, který by měl oslovit co nejvíce občanské veřejnosti a referendum by v žádném případě nemělo být zneužíváno ke skupinovým či zájmovým lobby. V této souvislosti je nutné vycházet i z nákladnosti jeho konání a vyhlašovat je tedy ke skutečně závažným otázkám týkající se většiny občanů dané lokality."
5,11,no,"Na základě negativních zkušeností neporučujeme samostatné protikorupční oddělení. Za dostačující považujeme protikorupční portál. Řešení těchto trestních kauz ze zákona náleží policii. Ze zákona je každý občan povinnen nahlásit snahy korupčního jednání. Je nutné dopracovat i legislativu - povinná majetková přiznání, samozřejmá průhlednost výběrových řízení atd. Zastupitel by neměl suplovat policii."
6,11,yes,"Podporujeme tzv. osadní výbory. KSČM byla v LBC vůbec první, která pomohla založit v Pilínkově osadní výbor včetně zpracování jeho statutu."
7,11,yes,"Ale pouze na soutěže, které by významně ovlivňovaly architekturu Liberce."
8,11,yes,Nutná je však spolupráce SML s LK a především systémové poskytování dotací na sociální služby.
9,11,no,"Ne, pouze v souladu s ÚP."
1,13,no,"Dokud je hazardní byznys v ČR legální, nemá cenu zakazovat toto na území města. My jsme jednoznačně pro centralizaci heren a pro vykázání z centra města. Toto povede k lepší kontrole hazardního byznysu a k horší dostupnosti pro sociálně slabé."
10,13,no,"Nechceme ekocentrum, kterých v kraji vzniklo již mnoho a stojí i velké provozní finance. Jsme pro to, aby se lesní koupaliště dočkalo obnovy, případně, aby se z něj stala relaxační zóna, alespoň s brouzdališti pro děti."
11,13,yes,"Liberec není ideálním městem pro cyklodopravu, ale je ideálním pro cykloturistiku. Jsme proto pro propagaci a zlepšování cyklostezek v Liberci a okolí."
12,13,yes,
13,13,yes,
14,13,yes,Tato smlouva končí v příštím roce a nejsme pro její prodloužení nebo obnovu.
15,13,yes,
2,13,yes,"Ano, byli jsme první, kteří s touto myšlenkou přišli. Chceme diskusní web, na který se budou občané registrovat, abychom se vyhnuli anonymitě. Zastupitelé by pak měli povinnost na dotazy odpovídat v relevantním časovém odstupu. Stejně tak bychom rádi minimálně jednou měšíčně udělali diskuzní fórum pro občany ""Face to face""."
3,13,no,"Jde o strategické služby pro město. Jednorázový příjem z prodeje by se pouze projedl. Najdeme schopné lidi, kteří Technické služby zoptimalizují a zvýší jejich efektivitu. Trváme na tom, aby se výsledky hospodaření podstatně zlepšily."
4,13,no,"Referendum opravdu pouze ve zvlášť závažných případech. Pro ostatní případy jsou zde zvolení zastupitelé, kteří musí aktivně komunikovat s občany. Poslední referendum, které nemělo žádný efekt vyšlo na 1,,5 milionu korun."
5,13,no,"Tato praxe se neosvědčila, výsledky to nepřináší, pouze se zvyšují provozní náklady. Tyto aktivity by měli vykonávat buď složky Policie nebo nezávislé organizace."
6,13,no,"Máme tu zastupitelskou demokracii a na radnici sedí 39 zastupitelů, kteří tam nejsou jen pro legraci. Jsme pro to, aby tito zastupitelé více komunikovali s občany a spolupracovali s místními spolky. Místní samosprávy pouze navýší administrativu, sníží se rychlost rozhodování a bude to mít i dopad na finance města."
7,13,yes,"Ano, ale za předpokladu, že tyto soutěže nebudou brzdit rozhodování a budou v rozumných finančních limitech."
8,13,yes,Již delší dobu jednáme s lidmi s touto odborností a zkušenostmi. Jsme zastánci terénní péče pro seniory a pro odlehčovací služby.
9,13,no,Zahrádkaření a relaxace při zahradnických pracech má v zemi velkou tradici a zejména ve velkých městech to přispívá k větší rozloze zeleně. Ploch pro výstavbu rodinných domů je v Liberci stále dost.
